"Datum","Uhrzeit","Event","EventSec","EventC","pseudodate","Year"
2021-08-16,"03:12:09","aus",11529,-1,"2021-08-15","2021"
2021-08-16,"03:12:18","aus",11538,-1,"2021-08-15","2021"
2021-08-16,"03:16:08","aus",11768,-1,"2021-08-15","2021"
2021-08-16,"03:16:14","ein",11774,1,"2021-08-15","2021"
2021-08-16,"03:16:54","aus",11814,-1,"2021-08-15","2021"
2021-08-16,"03:17:06","ein",11826,1,"2021-08-15","2021"
2021-08-16,"03:17:08","aus",11828,-1,"2021-08-15","2021"
2021-08-16,"03:17:24","aus",11844,-1,"2021-08-15","2021"
2021-08-16,"03:17:32","aus",11852,-1,"2021-08-15","2021"
2021-08-16,"03:17:38","ein",11858,1,"2021-08-15","2021"
2021-08-16,"03:18:07","ein",11887,1,"2021-08-15","2021"
2021-08-16,"03:19:40","aus",11980,-1,"2021-08-15","2021"
2021-08-16,"03:19:57","ein",11997,1,"2021-08-15","2021"
2021-08-16,"03:20:43","ein",12043,1,"2021-08-15","2021"
2021-08-16,"03:21:36","aus",12096,-1,"2021-08-15","2021"
2021-08-16,"03:21:56","ein",12116,1,"2021-08-15","2021"
2021-08-16,"03:23:31","ein",12211,1,"2021-08-15","2021"
2021-08-16,"03:23:34","aus",12214,-1,"2021-08-15","2021"
2021-08-16,"03:23:39","ein",12219,1,"2021-08-15","2021"
2021-08-16,"03:24:11","aus",12251,-1,"2021-08-15","2021"
2021-08-16,"03:24:14","ein",12254,1,"2021-08-15","2021"
2021-08-16,"03:24:33","aus",12273,-1,"2021-08-15","2021"
2021-08-16,"03:24:43","ein",12283,1,"2021-08-15","2021"
2021-08-16,"03:25:26","aus",12326,-1,"2021-08-15","2021"
2021-08-16,"03:25:35","aus",12335,-1,"2021-08-15","2021"
2021-08-16,"03:25:47","ein",12347,1,"2021-08-15","2021"
2021-08-16,"03:26:46","ein",12406,1,"2021-08-15","2021"
2021-08-16,"03:28:20","aus",12500,-1,"2021-08-15","2021"
2021-08-16,"03:28:31","ein",12511,1,"2021-08-15","2021"
2021-08-16,"03:30:46","aus",12646,-1,"2021-08-15","2021"
2021-08-16,"03:30:58","aus",12658,-1,"2021-08-15","2021"
2021-08-16,"03:31:08","ein",12668,1,"2021-08-15","2021"
2021-08-16,"03:31:28","ein",12688,1,"2021-08-15","2021"
2021-08-16,"03:34:01","aus",12841,-1,"2021-08-15","2021"
2021-08-16,"03:34:08","ein",12848,1,"2021-08-15","2021"
2021-08-16,"03:34:13","ein",12853,1,"2021-08-15","2021"
2021-08-16,"03:36:11","aus",12971,-1,"2021-08-15","2021"
2021-08-16,"03:36:19","ein",12979,1,"2021-08-15","2021"
2021-08-16,"03:36:30","aus",12990,-1,"2021-08-15","2021"
2021-08-16,"03:37:48","ein",13068,1,"2021-08-15","2021"
2021-08-16,"03:38:22","aus",13102,-1,"2021-08-15","2021"
2021-08-16,"03:39:06","ein",13146,1,"2021-08-15","2021"
2021-08-16,"03:40:40","aus",13240,-1,"2021-08-15","2021"
2021-08-16,"03:41:10","ein",13270,1,"2021-08-15","2021"
2021-08-16,"03:41:31","aus",13291,-1,"2021-08-15","2021"
2021-08-16,"03:41:31","aus",13291,-1,"2021-08-15","2021"
2021-08-16,"03:41:31","aus",13291,-1,"2021-08-15","2021"
2021-08-16,"03:41:39","ein",13299,1,"2021-08-15","2021"
2021-08-16,"03:42:43","aus",13363,-1,"2021-08-15","2021"
2021-08-16,"03:43:16","aus",13396,-1,"2021-08-15","2021"
2021-08-16,"03:43:48","aus",13428,-1,"2021-08-15","2021"
2021-08-16,"03:43:54","ein",13434,1,"2021-08-15","2021"
2021-08-16,"03:44:58","aus",13498,-1,"2021-08-15","2021"
2021-08-16,"03:46:17","ein",13577,1,"2021-08-15","2021"
2021-08-16,"03:46:22","aus",13582,-1,"2021-08-15","2021"
2021-08-16,"03:46:23","aus",13583,-1,"2021-08-15","2021"
2021-08-16,"03:46:51","ein",13611,1,"2021-08-15","2021"
2021-08-16,"03:46:55","ein",13615,1,"2021-08-15","2021"
2021-08-16,"03:47:43","ein",13663,1,"2021-08-15","2021"
2021-08-16,"03:47:53","ein",13673,1,"2021-08-15","2021"
2021-08-16,"03:48:26","aus",13706,-1,"2021-08-15","2021"
2021-08-16,"03:48:26","aus",13706,-1,"2021-08-15","2021"
2021-08-16,"03:48:32","aus",13712,-1,"2021-08-15","2021"
2021-08-16,"03:50:57","aus",13857,-1,"2021-08-15","2021"
2021-08-16,"03:51:10","aus",13870,-1,"2021-08-15","2021"
2021-08-16,"03:51:29","ein",13889,1,"2021-08-15","2021"
2021-08-16,"03:51:55","ein",13915,1,"2021-08-15","2021"
2021-08-16,"03:52:00","aus",13920,-1,"2021-08-15","2021"
2021-08-16,"03:52:12","ein",13932,1,"2021-08-15","2021"
2021-08-16,"03:52:13","ein",13933,1,"2021-08-15","2021"
2021-08-16,"03:52:35","aus",13955,-1,"2021-08-15","2021"
2021-08-16,"03:52:49","aus",13969,-1,"2021-08-15","2021"
2021-08-16,"03:55:03","aus",14103,-1,"2021-08-15","2021"
2021-08-16,"03:55:13","ein",14113,1,"2021-08-15","2021"
2021-08-16,"03:55:16","aus",14116,-1,"2021-08-15","2021"
2021-08-16,"03:55:27","ein",14127,1,"2021-08-15","2021"
2021-08-16,"03:55:58","ein",14158,1,"2021-08-15","2021"
2021-08-16,"03:58:47","aus",14327,-1,"2021-08-15","2021"
2021-08-16,"03:58:48","aus",14328,-1,"2021-08-15","2021"
2021-08-16,"03:58:54","ein",14334,1,"2021-08-15","2021"
2021-08-16,"04:00:41","aus",14441,-1,"2021-08-15","2021"
2021-08-16,"04:03:49","ein",14629,1,"2021-08-15","2021"
2021-08-16,"04:03:51","ein",14631,1,"2021-08-15","2021"
2021-08-16,"04:04:13","aus",14653,-1,"2021-08-15","2021"
2021-08-16,"04:05:40","aus",14740,-1,"2021-08-15","2021"
2021-08-16,"04:06:59","ein",14819,1,"2021-08-15","2021"
2021-08-16,"04:07:08","ein",14828,1,"2021-08-15","2021"
2021-08-16,"04:08:29","ein",14909,1,"2021-08-15","2021"
2021-08-16,"04:11:26","aus",15086,-1,"2021-08-15","2021"
2021-08-16,"04:11:35","ein",15095,1,"2021-08-15","2021"
2021-08-16,"04:12:30","aus",15150,-1,"2021-08-15","2021"
2021-08-16,"04:13:08","ein",15188,1,"2021-08-15","2021"
2021-08-16,"04:13:37","aus",15217,-1,"2021-08-15","2021"
2021-08-16,"04:14:42","ein",15282,1,"2021-08-15","2021"
2021-08-16,"04:14:44","aus",15284,-1,"2021-08-15","2021"
2021-08-16,"04:14:51","aus",15291,-1,"2021-08-15","2021"
2021-08-16,"04:14:52","aus",15292,-1,"2021-08-15","2021"
2021-08-16,"04:15:20","ein",15320,1,"2021-08-15","2021"
2021-08-16,"04:15:27","aus",15327,-1,"2021-08-15","2021"
2021-08-16,"04:17:23","ein",15443,1,"2021-08-15","2021"
2021-08-16,"04:27:10","ein",16030,1,"2021-08-15","2021"
2021-08-16,"04:27:26","aus",16046,-1,"2021-08-15","2021"
2021-08-16,"04:28:11","aus",16091,-1,"2021-08-15","2021"
2021-08-16,"04:28:13","ein",16093,1,"2021-08-15","2021"
2021-08-16,"04:28:15","ein",16095,1,"2021-08-15","2021"
2021-08-16,"04:28:21","aus",16101,-1,"2021-08-15","2021"
2021-08-16,"04:29:54","ein",16194,1,"2021-08-15","2021"
2021-08-16,"04:30:01","aus",16201,-1,"2021-08-15","2021"
2021-08-16,"04:30:06","ein",16206,1,"2021-08-15","2021"
2021-08-16,"04:30:23","aus",16223,-1,"2021-08-15","2021"
2021-08-16,"04:37:17","aus",16637,-1,"2021-08-15","2021"
2021-08-16,"04:38:27","ein",16707,1,"2021-08-15","2021"
2021-08-16,"04:38:30","ein",16710,1,"2021-08-15","2021"
2021-08-16,"04:38:52","aus",16732,-1,"2021-08-15","2021"
2021-08-16,"04:39:03","aus",16743,-1,"2021-08-15","2021"
2021-08-16,"04:39:57","ein",16797,1,"2021-08-15","2021"
2021-08-16,"04:39:59","ein",16799,1,"2021-08-15","2021"
2021-08-16,"04:39:59","ein",16799,1,"2021-08-15","2021"
2021-08-16,"04:41:22","aus",16882,-1,"2021-08-15","2021"
2021-08-16,"04:41:22","aus",16882,-1,"2021-08-15","2021"
2021-08-16,"04:42:24","aus",16944,-1,"2021-08-15","2021"
2021-08-16,"04:42:30","ein",16950,1,"2021-08-15","2021"
2021-08-16,"04:43:02","ein",16982,1,"2021-08-15","2021"
2021-08-16,"04:45:03","aus",17103,-1,"2021-08-15","2021"
2021-08-16,"04:45:07","ein",17107,1,"2021-08-15","2021"
2021-08-16,"04:45:07","ein",17107,1,"2021-08-15","2021"
2021-08-16,"04:47:56","aus",17276,-1,"2021-08-15","2021"
2021-08-16,"04:49:59","aus",17399,-1,"2021-08-15","2021"
2021-08-16,"04:50:54","ein",17454,1,"2021-08-15","2021"
2021-08-16,"04:52:42","ein",17562,1,"2021-08-15","2021"
2021-08-16,"04:53:16","ein",17596,1,"2021-08-15","2021"
2021-08-16,"04:56:59","aus",17819,-1,"2021-08-15","2021"
2021-08-16,"04:57:20","ein",17840,1,"2021-08-15","2021"
2021-08-16,"04:58:18","aus",17898,-1,"2021-08-15","2021"
2021-08-16,"04:59:29","ein",17969,1,"2021-08-15","2021"
2021-08-16,"04:59:42","aus",17982,-1,"2021-08-15","2021"
2021-08-16,"05:08:47","ein",18527,1,"2021-08-15","2021"
2021-08-16,"05:08:48","ein",18528,1,"2021-08-15","2021"
2021-08-16,"05:13:01","aus",18781,-1,"2021-08-15","2021"
2021-08-16,"05:13:05","ein",18785,1,"2021-08-15","2021"
2021-08-16,"05:19:13","aus",19153,-1,"2021-08-15","2021"
2021-08-16,"05:19:28","ein",19168,1,"2021-08-15","2021"
2021-08-16,"05:30:26","aus",19826,-1,"2021-08-15","2021"
2021-08-16,"05:30:35","ein",19835,1,"2021-08-15","2021"
2021-08-16,"05:33:29","aus",20009,-1,"2021-08-15","2021"
2021-08-16,"05:33:44","ein",20024,1,"2021-08-15","2021"
2021-08-16,"05:33:48","aus",20028,-1,"2021-08-15","2021"
2021-08-16,"05:33:52","aus",20032,-1,"2021-08-15","2021"
2021-08-16,"05:37:36","ein",20256,1,"2021-08-15","2021"
2021-08-16,"05:37:41","ein",20261,1,"2021-08-15","2021"
2021-08-16,"05:37:59","aus",20279,-1,"2021-08-15","2021"
2021-08-16,"05:38:03","ein",20283,1,"2021-08-15","2021"
2021-08-16,"05:43:10","aus",20590,-1,"2021-08-15","2021"
2021-08-16,"05:43:17","ein",20597,1,"2021-08-15","2021"
2021-08-16,"05:43:17","aus",20597,-1,"2021-08-15","2021"
2021-08-16,"05:43:20","ein",20600,1,"2021-08-15","2021"
2021-08-16,"05:49:39","aus",20979,-1,"2021-08-15","2021"
2021-08-16,"05:49:48","aus",20988,-1,"2021-08-15","2021"
2021-08-16,"05:49:53","ein",20993,1,"2021-08-15","2021"
2021-08-16,"05:52:17","aus",21137,-1,"2021-08-15","2021"
2021-08-16,"05:52:21","ein",21141,1,"2021-08-15","2021"
2021-08-16,"05:55:19","aus",21319,-1,"2021-08-15","2021"
2021-08-16,"05:55:23","ein",21323,1,"2021-08-15","2021"
2021-08-16,"05:55:56","aus",21356,-1,"2021-08-15","2021"
2021-08-16,"05:56:12","ein",21372,1,"2021-08-15","2021"
2021-08-16,"05:58:27","aus",21507,-1,"2021-08-15","2021"
2021-08-16,"05:58:35","ein",21515,1,"2021-08-15","2021"
2021-08-16,"06:05:26","aus",21926,-1,"2021-08-15","2021"
2021-08-16,"06:05:46","ein",21946,1,"2021-08-15","2021"
2021-08-16,"06:43:18","aus",24198,-1,"2021-08-15","2021"
2021-08-16,"06:43:22","ein",24202,1,"2021-08-15","2021"
2021-08-16,"06:44:42","aus",24282,-1,"2021-08-15","2021"
2021-08-16,"06:44:42","ein",24282,1,"2021-08-15","2021"
2021-08-16,"06:45:04","aus",24304,-1,"2021-08-15","2021"
2021-08-16,"06:45:06","ein",24306,1,"2021-08-15","2021"
2021-08-16,"06:45:25","aus",24325,-1,"2021-08-15","2021"
2021-08-16,"06:45:47","aus",24347,-1,"2021-08-15","2021"
2021-08-16,"06:47:56","ein",24476,1,"2021-08-15","2021"
2021-08-16,"06:48:06","aus",24486,-1,"2021-08-15","2021"
2021-08-16,"06:48:12","ein",24492,1,"2021-08-15","2021"
2021-08-16,"06:48:19","aus",24499,-1,"2021-08-15","2021"
2021-08-16,"06:48:27","ein",24507,1,"2021-08-15","2021"
2021-08-16,"06:49:04","aus",24544,-1,"2021-08-15","2021"
2021-08-16,"06:49:10","ein",24550,1,"2021-08-15","2021"
2021-08-16,"06:50:15","aus",24615,-1,"2021-08-15","2021"
2021-08-16,"06:51:08","aus",24668,-1,"2021-08-15","2021"
2021-08-16,"06:51:21","aus",24681,-1,"2021-08-15","2021"
2021-08-16,"06:51:21","aus",24681,-1,"2021-08-15","2021"
2021-08-16,"06:51:50","ein",24710,1,"2021-08-15","2021"
2021-08-16,"06:53:50","ein",24830,1,"2021-08-15","2021"
2021-08-16,"07:01:20","aus",25280,-1,"2021-08-15","2021"
2021-08-16,"07:01:26","aus",25286,-1,"2021-08-15","2021"
2021-08-16,"07:01:27","ein",25287,1,"2021-08-15","2021"
2021-08-16,"07:01:45","aus",25305,-1,"2021-08-15","2021"
2021-08-16,"07:01:52","ein",25312,1,"2021-08-15","2021"
2021-08-16,"07:02:18","aus",25338,-1,"2021-08-15","2021"
2021-08-16,"07:02:52","ein",25372,1,"2021-08-15","2021"
2021-08-16,"07:03:21","aus",25401,-1,"2021-08-15","2021"
2021-08-16,"07:03:23","aus",25403,-1,"2021-08-15","2021"
2021-08-16,"07:05:01","aus",25501,-1,"2021-08-15","2021"
2021-08-16,"07:05:09","ein",25509,1,"2021-08-15","2021"
2021-08-16,"07:05:39","aus",25539,-1,"2021-08-15","2021"
2021-08-16,"07:05:42","ein",25542,1,"2021-08-15","2021"
2021-08-16,"07:06:47","aus",25607,-1,"2021-08-15","2021"
2021-08-16,"07:06:55","ein",25615,1,"2021-08-15","2021"
2021-08-16,"07:07:19","aus",25639,-1,"2021-08-15","2021"
2021-08-16,"07:08:33","ein",25713,1,"2021-08-15","2021"
2021-08-16,"07:08:49","ein",25729,1,"2021-08-15","2021"
2021-08-16,"07:08:53","ein",25733,1,"2021-08-15","2021"
2021-08-16,"07:11:27","aus",25887,-1,"2021-08-15","2021"
2021-08-16,"07:11:39","ein",25899,1,"2021-08-15","2021"
2021-08-16,"07:14:34","aus",26074,-1,"2021-08-15","2021"
2021-08-16,"07:14:38","ein",26078,1,"2021-08-15","2021"
2021-08-16,"07:25:42","aus",26742,-1,"2021-08-15","2021"
2021-08-16,"07:25:45","ein",26745,1,"2021-08-15","2021"
2021-08-16,"07:30:33","aus",27033,-1,"2021-08-15","2021"
2021-08-16,"07:30:42","ein",27042,1,"2021-08-15","2021"
2021-08-16,"07:40:15","aus",27615,-1,"2021-08-15","2021"
2021-08-16,"07:40:39","ein",27639,1,"2021-08-15","2021"
2021-08-16,"07:44:58","aus",27898,-1,"2021-08-15","2021"
2021-08-16,"07:45:25","ein",27925,1,"2021-08-15","2021"
2021-08-16,"08:14:35","aus",29675,-1,"2021-08-15","2021"
2021-08-16,"08:14:51","ein",29691,1,"2021-08-15","2021"
2021-08-16,"11:55:37","aus",42937,-1,"2021-08-15","2021"
2021-08-16,"11:56:54","ein",43014,1,"2021-08-15","2021"
2021-08-16,"12:05:10","aus",43510,-1,"2021-08-16","2021"
2021-08-16,"12:11:35","ein",43895,1,"2021-08-16","2021"
2021-08-16,"12:53:37","aus",46417,-1,"2021-08-16","2021"
2021-08-16,"13:00:47","aus",46847,-1,"2021-08-16","2021"
2021-08-16,"13:01:50","ein",46910,1,"2021-08-16","2021"
2021-08-16,"14:41:28","aus",52888,-1,"2021-08-16","2021"
2021-08-16,"14:41:53","ein",52913,1,"2021-08-16","2021"
2021-08-16,"14:51:27","ein",53487,1,"2021-08-16","2021"
2021-08-16,"14:51:27","aus",53487,-1,"2021-08-16","2021"
2021-08-16,"14:51:31","ein",53491,1,"2021-08-16","2021"
2021-08-16,"15:02:56","aus",54176,-1,"2021-08-16","2021"
2021-08-16,"15:02:59","ein",54179,1,"2021-08-16","2021"
2021-08-16,"15:04:44","aus",54284,-1,"2021-08-16","2021"
2021-08-16,"15:04:47","ein",54287,1,"2021-08-16","2021"
2021-08-16,"15:56:06","ein",57366,1,"2021-08-16","2021"
2021-08-16,"15:56:09","aus",57369,-1,"2021-08-16","2021"
2021-08-16,"15:56:12","ein",57372,1,"2021-08-16","2021"
2021-08-16,"15:58:44","aus",57524,-1,"2021-08-16","2021"
2021-08-16,"15:59:01","aus",57541,-1,"2021-08-16","2021"
2021-08-16,"15:59:04","ein",57544,1,"2021-08-16","2021"
2021-08-16,"16:13:42","aus",58422,-1,"2021-08-16","2021"
2021-08-16,"16:39:17","aus",59957,-1,"2021-08-16","2021"
2021-08-16,"16:39:30","ein",59970,1,"2021-08-16","2021"
2021-08-16,"17:01:26","aus",61286,-1,"2021-08-16","2021"
2021-08-16,"17:03:37","ein",61417,1,"2021-08-16","2021"
2021-08-16,"17:07:46","aus",61666,-1,"2021-08-16","2021"
2021-08-16,"17:07:46","aus",61666,-1,"2021-08-16","2021"
2021-08-16,"17:14:52","ein",62092,1,"2021-08-16","2021"
2021-08-16,"17:30:07","aus",63007,-1,"2021-08-16","2021"
2021-08-16,"17:30:11","ein",63011,1,"2021-08-16","2021"
2021-08-16,"17:31:09","aus",63069,-1,"2021-08-16","2021"
2021-08-16,"17:58:12","ein",64692,1,"2021-08-16","2021"
2021-08-16,"18:06:03","aus",65163,-1,"2021-08-16","2021"
2021-08-16,"18:06:32","ein",65192,1,"2021-08-16","2021"
2021-08-16,"18:06:41","ein",65201,1,"2021-08-16","2021"
2021-08-16,"18:07:31","ein",65251,1,"2021-08-16","2021"
2021-08-16,"18:12:06","aus",65526,-1,"2021-08-16","2021"
2021-08-16,"18:14:23","ein",65663,1,"2021-08-16","2021"
2021-08-16,"18:22:14","ein",66134,1,"2021-08-16","2021"
2021-08-16,"18:30:39","aus",66639,-1,"2021-08-16","2021"
2021-08-16,"18:30:42","aus",66642,-1,"2021-08-16","2021"
2021-08-16,"18:30:53","ein",66653,1,"2021-08-16","2021"
2021-08-16,"18:30:59","aus",66659,-1,"2021-08-16","2021"
2021-08-16,"18:31:02","ein",66662,1,"2021-08-16","2021"
2021-08-16,"18:31:18","ein",66678,1,"2021-08-16","2021"
2021-08-16,"18:34:27","aus",66867,-1,"2021-08-16","2021"
2021-08-16,"18:34:38","ein",66878,1,"2021-08-16","2021"
2021-08-16,"18:42:22","aus",67342,-1,"2021-08-16","2021"
2021-08-16,"18:45:20","aus",67520,-1,"2021-08-16","2021"
2021-08-16,"18:45:48","aus",67548,-1,"2021-08-16","2021"
2021-08-16,"18:53:31","aus",68011,-1,"2021-08-16","2021"
2021-08-16,"18:55:16","ein",68116,1,"2021-08-16","2021"
2021-08-16,"18:55:29","aus",68129,-1,"2021-08-16","2021"
2021-08-16,"19:02:59","aus",68579,-1,"2021-08-16","2021"
2021-08-16,"19:03:16","aus",68596,-1,"2021-08-16","2021"
2021-08-16,"19:03:40","ein",68620,1,"2021-08-16","2021"
2021-08-16,"19:05:55","aus",68755,-1,"2021-08-16","2021"
2021-08-16,"19:07:06","ein",68826,1,"2021-08-16","2021"
2021-08-16,"19:07:16","aus",68836,-1,"2021-08-16","2021"
2021-08-16,"19:07:37","ein",68857,1,"2021-08-16","2021"
2021-08-16,"19:07:55","ein",68875,1,"2021-08-16","2021"
2021-08-16,"19:08:14","aus",68894,-1,"2021-08-16","2021"
2021-08-16,"19:08:17","ein",68897,1,"2021-08-16","2021"
2021-08-16,"19:08:20","aus",68900,-1,"2021-08-16","2021"
2021-08-16,"19:08:22","ein",68902,1,"2021-08-16","2021"
2021-08-16,"19:08:25","aus",68905,-1,"2021-08-16","2021"
2021-08-16,"19:09:13","aus",68953,-1,"2021-08-16","2021"
2021-08-16,"19:09:15","aus",68955,-1,"2021-08-16","2021"
2021-08-16,"19:09:16","ein",68956,1,"2021-08-16","2021"
2021-08-16,"19:10:29","aus",69029,-1,"2021-08-16","2021"
2021-08-16,"19:13:34","aus",69214,-1,"2021-08-16","2021"
2021-08-16,"19:13:36","ein",69216,1,"2021-08-16","2021"
2021-08-16,"19:16:38","aus",69398,-1,"2021-08-16","2021"
2021-08-16,"19:19:08","ein",69548,1,"2021-08-16","2021"
2021-08-16,"19:21:54","aus",69714,-1,"2021-08-16","2021"
2021-08-16,"19:23:23","ein",69803,1,"2021-08-16","2021"
2021-08-16,"19:27:09","aus",70029,-1,"2021-08-16","2021"
2021-08-16,"19:27:42","ein",70062,1,"2021-08-16","2021"
2021-08-16,"19:29:32","aus",70172,-1,"2021-08-16","2021"
2021-08-16,"19:29:45","ein",70185,1,"2021-08-16","2021"
2021-08-16,"19:31:02","aus",70262,-1,"2021-08-16","2021"
2021-08-16,"19:31:04","aus",70264,-1,"2021-08-16","2021"
2021-08-16,"19:31:04","aus",70264,-1,"2021-08-16","2021"
2021-08-16,"19:31:05","aus",70265,-1,"2021-08-16","2021"
2021-08-16,"19:31:06","ein",70266,1,"2021-08-16","2021"
2021-08-16,"19:31:41","aus",70301,-1,"2021-08-16","2021"
2021-08-16,"19:31:57","ein",70317,1,"2021-08-16","2021"
2021-08-16,"19:32:55","ein",70375,1,"2021-08-16","2021"
2021-08-16,"19:32:58","aus",70378,-1,"2021-08-16","2021"
2021-08-16,"19:33:00","ein",70380,1,"2021-08-16","2021"
2021-08-16,"19:36:22","ein",70582,1,"2021-08-16","2021"
2021-08-16,"19:38:04","aus",70684,-1,"2021-08-16","2021"
2021-08-16,"19:38:58","ein",70738,1,"2021-08-16","2021"
2021-08-16,"19:42:43","aus",70963,-1,"2021-08-16","2021"
2021-08-16,"19:43:22","ein",71002,1,"2021-08-16","2021"
2021-08-16,"19:43:56","aus",71036,-1,"2021-08-16","2021"
2021-08-16,"19:43:56","ein",71036,1,"2021-08-16","2021"
2021-08-16,"19:44:17","ein",71057,1,"2021-08-16","2021"
2021-08-16,"19:44:34","aus",71074,-1,"2021-08-16","2021"
2021-08-16,"19:45:07","aus",71107,-1,"2021-08-16","2021"
2021-08-16,"19:45:37","aus",71137,-1,"2021-08-16","2021"
2021-08-16,"19:45:56","ein",71156,1,"2021-08-16","2021"
2021-08-16,"19:46:36","ein",71196,1,"2021-08-16","2021"
2021-08-16,"19:46:43","aus",71203,-1,"2021-08-16","2021"
2021-08-16,"19:46:47","ein",71207,1,"2021-08-16","2021"
2021-08-16,"19:46:56","aus",71216,-1,"2021-08-16","2021"
2021-08-16,"19:47:29","aus",71249,-1,"2021-08-16","2021"
2021-08-16,"19:49:07","ein",71347,1,"2021-08-16","2021"
2021-08-16,"19:53:15","aus",71595,-1,"2021-08-16","2021"
2021-08-16,"19:54:26","aus",71666,-1,"2021-08-16","2021"
2021-08-16,"19:54:26","aus",71666,-1,"2021-08-16","2021"
2021-08-16,"19:54:26","aus",71666,-1,"2021-08-16","2021"
2021-08-16,"19:54:34","ein",71674,1,"2021-08-16","2021"
2021-08-16,"19:57:33","aus",71853,-1,"2021-08-16","2021"
2021-08-16,"19:57:39","aus",71859,-1,"2021-08-16","2021"
2021-08-16,"19:57:54","aus",71874,-1,"2021-08-16","2021"
2021-08-16,"19:58:02","aus",71882,-1,"2021-08-16","2021"
2021-08-16,"19:58:02","ein",71882,1,"2021-08-16","2021"
2021-08-16,"19:58:05","aus",71885,-1,"2021-08-16","2021"
2021-08-16,"19:58:15","aus",71895,-1,"2021-08-16","2021"
2021-08-16,"19:59:05","ein",71945,1,"2021-08-16","2021"
2021-08-16,"19:59:08","aus",71948,-1,"2021-08-16","2021"
2021-08-16,"19:59:11","aus",71951,-1,"2021-08-16","2021"
2021-08-16,"20:04:50","aus",72290,-1,"2021-08-16","2021"
2021-08-16,"20:05:12","aus",72312,-1,"2021-08-16","2021"
2021-08-16,"20:05:46","aus",72346,-1,"2021-08-16","2021"
2021-08-16,"20:05:53","ein",72353,1,"2021-08-16","2021"
2021-08-16,"20:06:13","aus",72373,-1,"2021-08-16","2021"
2021-08-16,"20:06:36","ein",72396,1,"2021-08-16","2021"
2021-08-16,"20:07:06","ein",72426,1,"2021-08-16","2021"
2021-08-16,"20:07:11","ein",72431,1,"2021-08-16","2021"
2021-08-16,"20:08:15","aus",72495,-1,"2021-08-16","2021"
2021-08-16,"20:08:19","aus",72499,-1,"2021-08-16","2021"
2021-08-16,"20:08:23","ein",72503,1,"2021-08-16","2021"
2021-08-16,"20:09:11","ein",72551,1,"2021-08-16","2021"
2021-08-16,"20:09:12","ein",72552,1,"2021-08-16","2021"
2021-08-16,"20:11:14","aus",72674,-1,"2021-08-16","2021"
2021-08-16,"20:11:16","ein",72676,1,"2021-08-16","2021"
2021-08-16,"20:13:04","ein",72784,1,"2021-08-16","2021"
2021-08-16,"20:14:19","ein",72859,1,"2021-08-16","2021"
2021-08-16,"20:14:19","ein",72859,1,"2021-08-16","2021"
2021-08-16,"20:14:45","aus",72885,-1,"2021-08-16","2021"
2021-08-16,"20:15:15","ein",72915,1,"2021-08-16","2021"
2021-08-16,"20:17:09","aus",73029,-1,"2021-08-16","2021"
2021-08-16,"20:17:16","aus",73036,-1,"2021-08-16","2021"
2021-08-16,"20:18:08","ein",73088,1,"2021-08-16","2021"
2021-08-16,"20:18:54","aus",73134,-1,"2021-08-16","2021"
2021-08-16,"20:20:33","aus",73233,-1,"2021-08-16","2021"
2021-08-16,"20:21:32","aus",73292,-1,"2021-08-16","2021"
2021-08-16,"20:21:36","ein",73296,1,"2021-08-16","2021"
2021-08-16,"20:21:38","ein",73298,1,"2021-08-16","2021"
2021-08-16,"20:21:47","ein",73307,1,"2021-08-16","2021"
2021-08-16,"20:21:52","ein",73312,1,"2021-08-16","2021"
2021-08-16,"20:24:01","ein",73441,1,"2021-08-16","2021"
2021-08-16,"20:27:04","aus",73624,-1,"2021-08-16","2021"
2021-08-16,"20:27:12","ein",73632,1,"2021-08-16","2021"
2021-08-16,"20:27:38","aus",73658,-1,"2021-08-16","2021"
2021-08-16,"20:28:11","ein",73691,1,"2021-08-16","2021"
2021-08-16,"20:30:54","aus",73854,-1,"2021-08-16","2021"
2021-08-16,"20:31:06","ein",73866,1,"2021-08-16","2021"
2021-08-16,"20:31:22","aus",73882,-1,"2021-08-16","2021"
2021-08-16,"20:31:24","ein",73884,1,"2021-08-16","2021"
2021-08-16,"20:31:49","aus",73909,-1,"2021-08-16","2021"
2021-08-16,"20:32:45","aus",73965,-1,"2021-08-16","2021"
2021-08-16,"20:32:56","ein",73976,1,"2021-08-16","2021"
2021-08-16,"20:33:12","ein",73992,1,"2021-08-16","2021"
2021-08-16,"20:36:55","aus",74215,-1,"2021-08-16","2021"
2021-08-16,"20:37:02","aus",74222,-1,"2021-08-16","2021"
2021-08-16,"20:37:06","aus",74226,-1,"2021-08-16","2021"
2021-08-16,"20:37:07","ein",74227,1,"2021-08-16","2021"
2021-08-16,"20:37:22","aus",74242,-1,"2021-08-16","2021"
2021-08-16,"20:38:20","aus",74300,-1,"2021-08-16","2021"
