"Datum","Uhrzeit","Event","EventSec","pseudodate","EventC","Year"
2020-08-08,"02:40:43","ein",9643,"2020-08-07",1,"2020"
2020-08-08,"02:49:04","aus",10144,"2020-08-07",-1,"2020"
2020-08-08,"02:50:40","aus",10240,"2020-08-07",-1,"2020"
2020-08-08,"02:53:38","aus",10418,"2020-08-07",-1,"2020"
2020-08-08,"03:05:37","ein",11137,"2020-08-07",1,"2020"
2020-08-08,"03:09:49","ein",11389,"2020-08-07",1,"2020"
2020-08-08,"03:13:11","ein",11591,"2020-08-07",1,"2020"
2020-08-08,"03:21:43","aus",12103,"2020-08-07",-1,"2020"
2020-08-08,"03:28:46","ein",12526,"2020-08-07",1,"2020"
2020-08-08,"03:29:36","ein",12576,"2020-08-07",1,"2020"
2020-08-08,"03:30:26","aus",12626,"2020-08-07",-1,"2020"
2020-08-08,"03:30:37","aus",12637,"2020-08-07",-1,"2020"
2020-08-08,"03:41:29","ein",13289,"2020-08-07",1,"2020"
2020-08-08,"03:50:47","ein",13847,"2020-08-07",1,"2020"
2020-08-08,"20:22:51","aus",73371,"2020-08-08",-1,"2020"
2020-08-08,"20:31:42","aus",73902,"2020-08-08",-1,"2020"
2020-08-08,"20:45:00","aus",74700,"2020-08-08",-1,"2020"
2020-08-08,"21:19:40","aus",76780,"2020-08-08",-1,"2020"
2020-08-08,"21:42:09","ein",78129,"2020-08-08",1,"2020"
2020-08-08,"21:51:09","ein",78669,"2020-08-08",1,"2020"
2020-08-08,"22:01:57","ein",79317,"2020-08-08",1,"2020"
2020-08-08,"22:05:28","ein",79528,"2020-08-08",1,"2020"
2020-08-08,"22:10:35","aus",79835,"2020-08-08",-1,"2020"
2020-08-08,"22:18:35","ein",80315,"2020-08-08",1,"2020"
2020-08-08,"22:19:11","ein",80351,"2020-08-08",1,"2020"
2020-08-08,"22:19:44","aus",80384,"2020-08-08",-1,"2020"
2020-08-08,"22:31:52","ein",81112,"2020-08-08",1,"2020"
2020-08-08,"22:46:52","aus",82012,"2020-08-08",-1,"2020"
2020-08-08,"22:47:24","aus",82044,"2020-08-08",-1,"2020"
2020-08-08,"22:48:46","ein",82126,"2020-08-08",1,"2020"
2020-08-08,"22:58:52","aus",82732,"2020-08-08",-1,"2020"
2020-08-08,"23:00:32","ein",82832,"2020-08-08",1,"2020"
2020-08-08,"23:12:57","ein",83577,"2020-08-08",1,"2020"
2020-08-08,"23:18:38","aus",83918,"2020-08-08",-1,"2020"
2020-08-08,"23:19:41","ein",83981,"2020-08-08",1,"2020"
2020-08-08,"23:33:10","ein",84790,"2020-08-08",1,"2020"
2020-08-08,"23:36:21","aus",84981,"2020-08-08",-1,"2020"
2020-08-08,"23:58:17","ein",86297,"2020-08-08",1,"2020"
2020-08-08,"23:59:57","aus",86397,"2020-08-08",-1,"2020"
2020-08-09,"00:01:18","ein",78,"2020-08-08",1,"2020"
2020-08-09,"00:08:38","ein",518,"2020-08-08",1,"2020"
2020-08-09,"00:11:07","aus",667,"2020-08-08",-1,"2020"
2020-08-09,"00:11:08","aus",668,"2020-08-08",-1,"2020"
2020-08-09,"00:15:59","ein",959,"2020-08-08",1,"2020"
2020-08-09,"00:19:22","aus",1162,"2020-08-08",-1,"2020"
2020-08-09,"00:26:54","aus",1614,"2020-08-08",-1,"2020"
2020-08-09,"00:29:07","ein",1747,"2020-08-08",1,"2020"
2020-08-09,"00:39:42","ein",2382,"2020-08-08",1,"2020"
2020-08-09,"00:47:47","aus",2867,"2020-08-08",-1,"2020"
2020-08-09,"01:03:29","ein",3809,"2020-08-08",1,"2020"
2020-08-09,"01:10:06","aus",4206,"2020-08-08",-1,"2020"
2020-08-09,"01:11:05","aus",4265,"2020-08-08",-1,"2020"
2020-08-09,"01:17:47","ein",4667,"2020-08-08",1,"2020"
2020-08-09,"01:19:00","aus",4740,"2020-08-08",-1,"2020"
2020-08-09,"01:19:05","ein",4745,"2020-08-08",1,"2020"
2020-08-09,"01:20:15","aus",4815,"2020-08-08",-1,"2020"
2020-08-09,"01:21:05","ein",4865,"2020-08-08",1,"2020"
2020-08-09,"01:21:45","aus",4905,"2020-08-08",-1,"2020"
2020-08-09,"01:22:45","ein",4965,"2020-08-08",1,"2020"
2020-08-09,"01:23:00","ein",4980,"2020-08-08",1,"2020"
2020-08-09,"01:43:03","aus",6183,"2020-08-08",-1,"2020"
2020-08-09,"01:44:49","ein",6289,"2020-08-08",1,"2020"
2020-08-09,"01:49:50","aus",6590,"2020-08-08",-1,"2020"
2020-08-09,"02:05:17","aus",7517,"2020-08-08",-1,"2020"
2020-08-09,"02:05:51","ein",7551,"2020-08-08",1,"2020"
2020-08-09,"02:06:43","ein",7603,"2020-08-08",1,"2020"
2020-08-09,"02:08:54","aus",7734,"2020-08-08",-1,"2020"
2020-08-09,"02:18:24","aus",8304,"2020-08-08",-1,"2020"
2020-08-09,"02:22:40","ein",8560,"2020-08-08",1,"2020"
2020-08-09,"02:23:43","ein",8623,"2020-08-08",1,"2020"
2020-08-09,"02:27:44","aus",8864,"2020-08-08",-1,"2020"
2020-08-09,"02:53:12","ein",10392,"2020-08-08",1,"2020"
2020-08-09,"02:59:21","aus",10761,"2020-08-08",-1,"2020"
2020-08-09,"03:07:52","aus",11272,"2020-08-08",-1,"2020"
2020-08-09,"03:16:45","ein",11805,"2020-08-08",1,"2020"
2020-08-09,"20:30:53","aus",73853,"2020-08-09",-1,"2020"
2020-08-09,"20:34:47","aus",74087,"2020-08-09",-1,"2020"
2020-08-09,"20:45:13","aus",74713,"2020-08-09",-1,"2020"
2020-08-09,"20:51:52","aus",75112,"2020-08-09",-1,"2020"
2020-08-09,"21:14:01","ein",76441,"2020-08-09",1,"2020"
2020-08-09,"21:15:51","aus",76551,"2020-08-09",-1,"2020"
2020-08-09,"21:25:44","ein",77144,"2020-08-09",1,"2020"
2020-08-09,"21:36:29","aus",77789,"2020-08-09",-1,"2020"
2020-08-09,"21:41:48","ein",78108,"2020-08-09",1,"2020"
2020-08-09,"21:43:33","ein",78213,"2020-08-09",1,"2020"
2020-08-09,"21:53:12","aus",78792,"2020-08-09",-1,"2020"
2020-08-09,"22:00:30","ein",79230,"2020-08-09",1,"2020"
2020-08-09,"22:01:47","ein",79307,"2020-08-09",1,"2020"
2020-08-09,"22:10:09","ein",79809,"2020-08-09",1,"2020"
2020-08-09,"22:11:02","aus",79862,"2020-08-09",-1,"2020"
2020-08-09,"22:19:15","ein",80355,"2020-08-09",1,"2020"
2020-08-09,"22:28:51","ein",80931,"2020-08-09",1,"2020"
2020-08-09,"22:38:23","aus",81503,"2020-08-09",-1,"2020"
2020-08-09,"22:39:01","aus",81541,"2020-08-09",-1,"2020"
2020-08-09,"22:44:37","aus",81877,"2020-08-09",-1,"2020"
2020-08-09,"22:52:19","ein",82339,"2020-08-09",1,"2020"
2020-08-09,"22:52:59","aus",82379,"2020-08-09",-1,"2020"
2020-08-09,"23:07:42","ein",83262,"2020-08-09",1,"2020"
2020-08-09,"23:09:33","aus",83373,"2020-08-09",-1,"2020"
2020-08-09,"23:11:32","ein",83492,"2020-08-09",1,"2020"
2020-08-09,"23:23:48","ein",84228,"2020-08-09",1,"2020"
2020-08-09,"23:33:56","ein",84836,"2020-08-09",1,"2020"
2020-08-10,"00:12:21","aus",741,"2020-08-09",-1,"2020"
2020-08-10,"00:12:58","aus",778,"2020-08-09",-1,"2020"
2020-08-10,"00:16:09","ein",969,"2020-08-09",1,"2020"
2020-08-10,"00:22:08","ein",1328,"2020-08-09",1,"2020"
2020-08-10,"00:26:54","aus",1614,"2020-08-09",-1,"2020"
2020-08-10,"00:27:03","aus",1623,"2020-08-09",-1,"2020"
2020-08-10,"00:27:29","aus",1649,"2020-08-09",-1,"2020"
2020-08-10,"00:27:52","ein",1672,"2020-08-09",1,"2020"
2020-08-10,"00:28:49","ein",1729,"2020-08-09",1,"2020"
2020-08-10,"00:30:11","ein",1811,"2020-08-09",1,"2020"
2020-08-10,"00:31:37","aus",1897,"2020-08-09",-1,"2020"
2020-08-10,"00:31:55","aus",1915,"2020-08-09",-1,"2020"
2020-08-10,"00:32:25","ein",1945,"2020-08-09",1,"2020"
2020-08-10,"00:34:25","aus",2065,"2020-08-09",-1,"2020"
2020-08-10,"00:38:12","aus",2292,"2020-08-09",-1,"2020"
2020-08-10,"00:39:24","ein",2364,"2020-08-09",1,"2020"
2020-08-10,"00:52:00","ein",3120,"2020-08-09",1,"2020"
2020-08-10,"00:52:25","aus",3145,"2020-08-09",-1,"2020"
2020-08-10,"00:53:21","ein",3201,"2020-08-09",1,"2020"
2020-08-10,"00:53:41","aus",3221,"2020-08-09",-1,"2020"
2020-08-10,"00:53:42","aus",3222,"2020-08-09",-1,"2020"
2020-08-10,"00:53:52","aus",3232,"2020-08-09",-1,"2020"
2020-08-10,"00:54:57","ein",3297,"2020-08-09",1,"2020"
2020-08-10,"00:56:04","ein",3364,"2020-08-09",1,"2020"
2020-08-10,"00:58:05","ein",3485,"2020-08-09",1,"2020"
2020-08-10,"01:09:14","ein",4154,"2020-08-09",1,"2020"
2020-08-10,"01:09:50","ein",4190,"2020-08-09",1,"2020"
2020-08-10,"01:09:57","aus",4197,"2020-08-09",-1,"2020"
2020-08-10,"01:16:27","aus",4587,"2020-08-09",-1,"2020"
2020-08-10,"01:16:52","aus",4612,"2020-08-09",-1,"2020"
2020-08-10,"01:20:41","aus",4841,"2020-08-09",-1,"2020"
2020-08-10,"01:24:38","ein",5078,"2020-08-09",1,"2020"
2020-08-10,"01:25:07","aus",5107,"2020-08-09",-1,"2020"
2020-08-10,"01:25:07","ein",5107,"2020-08-09",1,"2020"
2020-08-10,"01:25:07","aus",5107,"2020-08-09",-1,"2020"
2020-08-10,"01:25:15","ein",5115,"2020-08-09",1,"2020"
2020-08-10,"01:25:48","ein",5148,"2020-08-09",1,"2020"
2020-08-10,"01:26:18","aus",5178,"2020-08-09",-1,"2020"
2020-08-10,"01:26:53","ein",5213,"2020-08-09",1,"2020"
2020-08-10,"01:28:46","aus",5326,"2020-08-09",-1,"2020"
2020-08-10,"01:29:02","aus",5342,"2020-08-09",-1,"2020"
2020-08-10,"01:31:10","aus",5470,"2020-08-09",-1,"2020"
2020-08-10,"01:31:10","ein",5470,"2020-08-09",1,"2020"
2020-08-10,"01:31:11","ein",5471,"2020-08-09",1,"2020"
2020-08-10,"01:31:14","ein",5474,"2020-08-09",1,"2020"
2020-08-10,"01:31:32","aus",5492,"2020-08-09",-1,"2020"
2020-08-10,"01:31:49","ein",5509,"2020-08-09",1,"2020"
2020-08-10,"01:32:08","aus",5528,"2020-08-09",-1,"2020"
2020-08-10,"01:32:30","ein",5550,"2020-08-09",1,"2020"
2020-08-10,"01:33:05","aus",5585,"2020-08-09",-1,"2020"
2020-08-10,"01:33:36","aus",5616,"2020-08-09",-1,"2020"
2020-08-10,"01:33:40","ein",5620,"2020-08-09",1,"2020"
2020-08-10,"01:33:46","aus",5626,"2020-08-09",-1,"2020"
2020-08-10,"01:33:50","ein",5630,"2020-08-09",1,"2020"
2020-08-10,"01:34:39","ein",5679,"2020-08-09",1,"2020"
2020-08-10,"01:47:33","ein",6453,"2020-08-09",1,"2020"
2020-08-10,"01:53:32","aus",6812,"2020-08-09",-1,"2020"
2020-08-10,"01:55:32","ein",6932,"2020-08-09",1,"2020"
2020-08-10,"01:58:20","aus",7100,"2020-08-09",-1,"2020"
2020-08-10,"02:01:43","aus",7303,"2020-08-09",-1,"2020"
2020-08-10,"02:01:43","aus",7303,"2020-08-09",-1,"2020"
2020-08-10,"02:01:45","ein",7305,"2020-08-09",1,"2020"
2020-08-10,"02:16:10","aus",8170,"2020-08-09",-1,"2020"
2020-08-10,"02:16:10","ein",8170,"2020-08-09",1,"2020"
2020-08-10,"02:17:05","ein",8225,"2020-08-09",1,"2020"
2020-08-10,"02:22:52","ein",8572,"2020-08-09",1,"2020"
2020-08-10,"02:24:29","aus",8669,"2020-08-09",-1,"2020"
2020-08-10,"02:41:00","aus",9660,"2020-08-09",-1,"2020"
2020-08-10,"02:41:42","ein",9702,"2020-08-09",1,"2020"
2020-08-10,"02:43:49","aus",9829,"2020-08-09",-1,"2020"
2020-08-10,"02:50:42","ein",10242,"2020-08-09",1,"2020"
2020-08-10,"02:53:16","aus",10396,"2020-08-09",-1,"2020"
2020-08-10,"02:56:20","ein",10580,"2020-08-09",1,"2020"
2020-08-10,"03:05:47","ein",11147,"2020-08-09",1,"2020"
2020-08-10,"03:05:50","ein",11150,"2020-08-09",1,"2020"
2020-08-10,"03:08:47","aus",11327,"2020-08-09",-1,"2020"
2020-08-10,"03:09:08","aus",11348,"2020-08-09",-1,"2020"
2020-08-10,"03:09:12","aus",11352,"2020-08-09",-1,"2020"
2020-08-10,"03:09:39","ein",11379,"2020-08-09",1,"2020"
2020-08-10,"03:10:55","ein",11455,"2020-08-09",1,"2020"
2020-08-10,"03:11:13","aus",11473,"2020-08-09",-1,"2020"
2020-08-10,"03:11:14","aus",11474,"2020-08-09",-1,"2020"
2020-08-10,"03:11:19","ein",11479,"2020-08-09",1,"2020"
2020-08-10,"03:11:32","ein",11492,"2020-08-09",1,"2020"
2020-08-10,"03:11:35","ein",11495,"2020-08-09",1,"2020"
2020-08-10,"03:14:59","aus",11699,"2020-08-09",-1,"2020"
2020-08-10,"03:17:16","ein",11836,"2020-08-09",1,"2020"
2020-08-10,"03:18:26","ein",11906,"2020-08-09",1,"2020"
2020-08-10,"03:18:50","ein",11930,"2020-08-09",1,"2020"
2020-08-10,"03:20:20","aus",12020,"2020-08-09",-1,"2020"
2020-08-10,"03:20:28","ein",12028,"2020-08-09",1,"2020"
2020-08-10,"03:28:21","ein",12501,"2020-08-09",1,"2020"
2020-08-10,"03:30:53","ein",12653,"2020-08-09",1,"2020"
2020-08-10,"03:32:09","aus",12729,"2020-08-09",-1,"2020"
2020-08-10,"03:37:03","ein",13023,"2020-08-09",1,"2020"
2020-08-10,"03:39:34","aus",13174,"2020-08-09",-1,"2020"
2020-08-10,"03:39:35","aus",13175,"2020-08-09",-1,"2020"
2020-08-10,"03:39:49","ein",13189,"2020-08-09",1,"2020"
2020-08-10,"03:39:54","ein",13194,"2020-08-09",1,"2020"
2020-08-10,"03:40:22","aus",13222,"2020-08-09",-1,"2020"
2020-08-10,"03:41:18","aus",13278,"2020-08-09",-1,"2020"
2020-08-10,"03:41:19","aus",13279,"2020-08-09",-1,"2020"
2020-08-10,"03:41:23","ein",13283,"2020-08-09",1,"2020"
2020-08-10,"03:41:51","aus",13311,"2020-08-09",-1,"2020"
2020-08-10,"03:41:51","aus",13311,"2020-08-09",-1,"2020"
2020-08-10,"03:42:06","ein",13326,"2020-08-09",1,"2020"
2020-08-10,"03:44:57","ein",13497,"2020-08-09",1,"2020"
2020-08-10,"03:54:43","aus",14083,"2020-08-09",-1,"2020"
2020-08-10,"03:54:44","aus",14084,"2020-08-09",-1,"2020"
2020-08-10,"03:55:04","ein",14104,"2020-08-09",1,"2020"
2020-08-10,"03:55:17","ein",14117,"2020-08-09",1,"2020"
2020-08-10,"03:58:06","ein",14286,"2020-08-09",1,"2020"
2020-08-10,"03:58:48","ein",14328,"2020-08-09",1,"2020"
2020-08-10,"04:09:18","aus",14958,"2020-08-09",-1,"2020"
2020-08-10,"04:09:18","aus",14958,"2020-08-09",-1,"2020"
2020-08-10,"04:09:28","ein",14968,"2020-08-09",1,"2020"
2020-08-10,"04:14:54","ein",15294,"2020-08-09",1,"2020"
2020-08-10,"04:15:27","ein",15327,"2020-08-09",1,"2020"
2020-08-10,"20:25:39","aus",73539,"2020-08-10",-1,"2020"
2020-08-10,"20:28:00","aus",73680,"2020-08-10",-1,"2020"
2020-08-10,"20:32:52","aus",73972,"2020-08-10",-1,"2020"
2020-08-10,"20:42:03","aus",74523,"2020-08-10",-1,"2020"
2020-08-10,"20:49:40","aus",74980,"2020-08-10",-1,"2020"
2020-08-10,"21:37:06","ein",77826,"2020-08-10",1,"2020"
2020-08-10,"22:07:03","aus",79623,"2020-08-10",-1,"2020"
2020-08-10,"22:09:51","ein",79791,"2020-08-10",1,"2020"
2020-08-10,"22:09:57","ein",79797,"2020-08-10",1,"2020"
2020-08-10,"22:11:07","ein",79867,"2020-08-10",1,"2020"
2020-08-10,"22:25:35","ein",80735,"2020-08-10",1,"2020"
2020-08-10,"22:43:16","ein",81796,"2020-08-10",1,"2020"
2020-08-10,"22:46:58","aus",82018,"2020-08-10",-1,"2020"
2020-08-10,"22:47:10","aus",82030,"2020-08-10",-1,"2020"
2020-08-10,"22:47:10","aus",82030,"2020-08-10",-1,"2020"
2020-08-10,"22:47:13","aus",82033,"2020-08-10",-1,"2020"
2020-08-10,"22:48:38","ein",82118,"2020-08-10",1,"2020"
2020-08-10,"22:54:03","ein",82443,"2020-08-10",1,"2020"
2020-08-10,"22:58:11","ein",82691,"2020-08-10",1,"2020"
2020-08-10,"23:00:44","aus",82844,"2020-08-10",-1,"2020"
2020-08-10,"23:12:51","ein",83571,"2020-08-10",1,"2020"
2020-08-10,"23:13:33","aus",83613,"2020-08-10",-1,"2020"
2020-08-10,"23:20:50","ein",84050,"2020-08-10",1,"2020"
2020-08-10,"23:34:20","ein",84860,"2020-08-10",1,"2020"
2020-08-10,"23:36:38","aus",84998,"2020-08-10",-1,"2020"
2020-08-10,"23:38:26","ein",85106,"2020-08-10",1,"2020"
2020-08-10,"23:40:32","ein",85232,"2020-08-10",1,"2020"
2020-08-10,"23:49:56","aus",85796,"2020-08-10",-1,"2020"
2020-08-10,"23:50:22","aus",85822,"2020-08-10",-1,"2020"
2020-08-10,"23:50:33","aus",85833,"2020-08-10",-1,"2020"
2020-08-10,"23:52:23","ein",85943,"2020-08-10",1,"2020"
2020-08-10,"23:58:39","aus",86319,"2020-08-10",-1,"2020"
2020-08-11,"00:11:17","aus",677,"2020-08-10",-1,"2020"
2020-08-11,"00:14:28","ein",868,"2020-08-10",1,"2020"
2020-08-11,"00:15:10","ein",910,"2020-08-10",1,"2020"
2020-08-11,"00:15:19","aus",919,"2020-08-10",-1,"2020"
2020-08-11,"00:15:19","aus",919,"2020-08-10",-1,"2020"
2020-08-11,"00:17:18","ein",1038,"2020-08-10",1,"2020"
2020-08-11,"00:35:53","aus",2153,"2020-08-10",-1,"2020"
2020-08-11,"00:38:30","ein",2310,"2020-08-10",1,"2020"
2020-08-11,"00:42:03","aus",2523,"2020-08-10",-1,"2020"
2020-08-11,"00:42:15","ein",2535,"2020-08-10",1,"2020"
2020-08-11,"00:43:09","aus",2589,"2020-08-10",-1,"2020"
2020-08-11,"00:49:16","ein",2956,"2020-08-10",1,"2020"
2020-08-11,"00:53:34","ein",3214,"2020-08-10",1,"2020"
2020-08-11,"00:54:07","aus",3247,"2020-08-10",-1,"2020"
2020-08-11,"01:06:20","ein",3980,"2020-08-10",1,"2020"
2020-08-11,"01:19:00","aus",4740,"2020-08-10",-1,"2020"
2020-08-11,"01:40:39","aus",6039,"2020-08-10",-1,"2020"
2020-08-11,"01:46:13","aus",6373,"2020-08-10",-1,"2020"
2020-08-11,"01:50:13","ein",6613,"2020-08-10",1,"2020"
2020-08-11,"01:51:03","aus",6663,"2020-08-10",-1,"2020"
2020-08-11,"01:52:29","aus",6749,"2020-08-10",-1,"2020"
2020-08-11,"01:54:52","aus",6892,"2020-08-10",-1,"2020"
2020-08-11,"02:07:23","aus",7643,"2020-08-10",-1,"2020"
2020-08-11,"02:12:32","ein",7952,"2020-08-10",1,"2020"
2020-08-11,"02:17:01","ein",8221,"2020-08-10",1,"2020"
2020-08-11,"02:34:05","aus",9245,"2020-08-10",-1,"2020"
2020-08-11,"02:49:39","ein",10179,"2020-08-10",1,"2020"
2020-08-11,"02:56:27","ein",10587,"2020-08-10",1,"2020"
2020-08-11,"02:56:54","ein",10614,"2020-08-10",1,"2020"
2020-08-11,"02:57:38","ein",10658,"2020-08-10",1,"2020"
2020-08-11,"02:58:15","aus",10695,"2020-08-10",-1,"2020"
2020-08-11,"03:00:24","ein",10824,"2020-08-10",1,"2020"
2020-08-11,"03:02:12","ein",10932,"2020-08-10",1,"2020"
2020-08-11,"03:03:34","aus",11014,"2020-08-10",-1,"2020"
2020-08-11,"03:03:49","ein",11029,"2020-08-10",1,"2020"
2020-08-11,"03:03:59","ein",11039,"2020-08-10",1,"2020"
2020-08-11,"03:04:03","ein",11043,"2020-08-10",1,"2020"
2020-08-11,"03:04:22","aus",11062,"2020-08-10",-1,"2020"
2020-08-11,"03:05:20","aus",11120,"2020-08-10",-1,"2020"
2020-08-11,"03:05:35","ein",11135,"2020-08-10",1,"2020"
2020-08-11,"03:08:10","aus",11290,"2020-08-10",-1,"2020"
2020-08-11,"03:08:42","aus",11322,"2020-08-10",-1,"2020"
2020-08-11,"03:11:55","aus",11515,"2020-08-10",-1,"2020"
2020-08-11,"03:29:22","ein",12562,"2020-08-10",1,"2020"
2020-08-11,"20:24:32","aus",73472,"2020-08-11",-1,"2020"
2020-08-11,"20:31:11","aus",73871,"2020-08-11",-1,"2020"
2020-08-11,"20:33:23","aus",74003,"2020-08-11",-1,"2020"
2020-08-11,"20:33:29","ein",74009,"2020-08-11",1,"2020"
2020-08-11,"20:39:21","aus",74361,"2020-08-11",-1,"2020"
2020-08-11,"20:44:14","aus",74654,"2020-08-11",-1,"2020"
2020-08-11,"20:46:56","aus",74816,"2020-08-11",-1,"2020"
2020-08-11,"21:08:46","aus",76126,"2020-08-11",-1,"2020"
2020-08-11,"21:13:38","ein",76418,"2020-08-11",1,"2020"
2020-08-11,"21:46:34","ein",78394,"2020-08-11",1,"2020"
2020-08-11,"21:51:04","ein",78664,"2020-08-11",1,"2020"
2020-08-11,"21:53:24","ein",78804,"2020-08-11",1,"2020"
2020-08-11,"21:53:37","ein",78817,"2020-08-11",1,"2020"
2020-08-11,"22:04:47","ein",79487,"2020-08-11",1,"2020"
2020-08-11,"22:05:41","ein",79541,"2020-08-11",1,"2020"
2020-08-11,"22:12:09","aus",79929,"2020-08-11",-1,"2020"
2020-08-11,"22:16:59","aus",80219,"2020-08-11",-1,"2020"
2020-08-11,"22:26:40","ein",80800,"2020-08-11",1,"2020"
2020-08-11,"22:36:48","aus",81408,"2020-08-11",-1,"2020"
2020-08-11,"22:50:25","aus",82225,"2020-08-11",-1,"2020"
2020-08-11,"22:52:56","ein",82376,"2020-08-11",1,"2020"
2020-08-11,"22:55:40","ein",82540,"2020-08-11",1,"2020"
2020-08-11,"23:00:10","ein",82810,"2020-08-11",1,"2020"
2020-08-11,"23:09:18","aus",83358,"2020-08-11",-1,"2020"
2020-08-11,"23:18:30","aus",83910,"2020-08-11",-1,"2020"
2020-08-11,"23:25:50","ein",84350,"2020-08-11",1,"2020"
2020-08-11,"23:44:58","aus",85498,"2020-08-11",-1,"2020"
2020-08-11,"23:57:40","ein",86260,"2020-08-11",1,"2020"
2020-08-12,"00:03:51","ein",231,"2020-08-11",1,"2020"
2020-08-12,"00:11:40","aus",700,"2020-08-11",-1,"2020"
2020-08-12,"00:11:58","aus",718,"2020-08-11",-1,"2020"
2020-08-12,"00:12:20","aus",740,"2020-08-11",-1,"2020"
2020-08-12,"00:32:28","ein",1948,"2020-08-11",1,"2020"
2020-08-12,"00:37:34","ein",2254,"2020-08-11",1,"2020"
2020-08-12,"00:44:53","ein",2693,"2020-08-11",1,"2020"
2020-08-12,"00:45:46","aus",2746,"2020-08-11",-1,"2020"
2020-08-12,"00:54:24","ein",3264,"2020-08-11",1,"2020"
2020-08-12,"00:55:46","aus",3346,"2020-08-11",-1,"2020"
2020-08-12,"01:05:32","ein",3932,"2020-08-11",1,"2020"
2020-08-12,"01:13:07","ein",4387,"2020-08-11",1,"2020"
2020-08-12,"01:13:55","aus",4435,"2020-08-11",-1,"2020"
2020-08-12,"01:15:45","ein",4545,"2020-08-11",1,"2020"
2020-08-12,"01:17:33","aus",4653,"2020-08-11",-1,"2020"
2020-08-12,"01:31:05","aus",5465,"2020-08-11",-1,"2020"
2020-08-12,"01:32:38","aus",5558,"2020-08-11",-1,"2020"
2020-08-12,"01:35:12","aus",5712,"2020-08-11",-1,"2020"
2020-08-12,"01:35:14","ein",5714,"2020-08-11",1,"2020"
2020-08-12,"01:35:59","aus",5759,"2020-08-11",-1,"2020"
2020-08-12,"01:49:28","ein",6568,"2020-08-11",1,"2020"
2020-08-12,"01:57:19","ein",7039,"2020-08-11",1,"2020"
2020-08-12,"01:58:35","aus",7115,"2020-08-11",-1,"2020"
2020-08-12,"01:59:01","ein",7141,"2020-08-11",1,"2020"
2020-08-12,"02:01:13","aus",7273,"2020-08-11",-1,"2020"
2020-08-12,"02:01:24","ein",7284,"2020-08-11",1,"2020"
2020-08-12,"02:05:35","aus",7535,"2020-08-11",-1,"2020"
2020-08-12,"02:09:24","ein",7764,"2020-08-11",1,"2020"
2020-08-12,"02:12:43","aus",7963,"2020-08-11",-1,"2020"
2020-08-12,"02:36:52","ein",9412,"2020-08-11",1,"2020"
2020-08-12,"02:38:06","ein",9486,"2020-08-11",1,"2020"
2020-08-12,"02:40:07","aus",9607,"2020-08-11",-1,"2020"
2020-08-12,"02:40:24","aus",9624,"2020-08-11",-1,"2020"
2020-08-12,"02:45:14","ein",9914,"2020-08-11",1,"2020"
2020-08-12,"02:45:22","ein",9922,"2020-08-11",1,"2020"
2020-08-12,"02:45:27","aus",9927,"2020-08-11",-1,"2020"
2020-08-12,"02:45:40","ein",9940,"2020-08-11",1,"2020"
2020-08-12,"02:45:44","aus",9944,"2020-08-11",-1,"2020"
2020-08-12,"02:46:09","ein",9969,"2020-08-11",1,"2020"
2020-08-12,"02:46:11","aus",9971,"2020-08-11",-1,"2020"
2020-08-12,"02:46:21","ein",9981,"2020-08-11",1,"2020"
2020-08-12,"02:47:34","aus",10054,"2020-08-11",-1,"2020"
2020-08-12,"02:50:10","ein",10210,"2020-08-11",1,"2020"
2020-08-12,"02:50:34","ein",10234,"2020-08-11",1,"2020"
2020-08-12,"02:50:45","aus",10245,"2020-08-11",-1,"2020"
2020-08-12,"02:51:31","aus",10291,"2020-08-11",-1,"2020"
2020-08-12,"02:51:58","ein",10318,"2020-08-11",1,"2020"
2020-08-12,"02:52:17","aus",10337,"2020-08-11",-1,"2020"
2020-08-12,"02:52:37","ein",10357,"2020-08-11",1,"2020"
2020-08-12,"02:59:39","ein",10779,"2020-08-11",1,"2020"
2020-08-12,"03:00:53","aus",10853,"2020-08-11",-1,"2020"
2020-08-12,"03:05:14","aus",11114,"2020-08-11",-1,"2020"
2020-08-12,"03:15:59","ein",11759,"2020-08-11",1,"2020"
2020-08-12,"03:17:31","aus",11851,"2020-08-11",-1,"2020"
2020-08-12,"03:18:47","ein",11927,"2020-08-11",1,"2020"
2020-08-12,"03:21:19","aus",12079,"2020-08-11",-1,"2020"
2020-08-12,"03:24:56","aus",12296,"2020-08-11",-1,"2020"
2020-08-12,"03:25:59","ein",12359,"2020-08-11",1,"2020"
2020-08-12,"03:39:25","aus",13165,"2020-08-11",-1,"2020"
2020-08-12,"20:15:02","aus",72902,"2020-08-12",-1,"2020"
2020-08-12,"20:28:46","aus",73726,"2020-08-12",-1,"2020"
2020-08-12,"20:34:12","aus",74052,"2020-08-12",-1,"2020"
2020-08-12,"20:54:29","ein",75269,"2020-08-12",1,"2020"
2020-08-12,"21:03:57","ein",75837,"2020-08-12",1,"2020"
2020-08-12,"21:05:42","ein",75942,"2020-08-12",1,"2020"
2020-08-12,"21:26:29","ein",77189,"2020-08-12",1,"2020"
2020-08-12,"21:30:35","ein",77435,"2020-08-12",1,"2020"
2020-08-12,"21:44:29","aus",78269,"2020-08-12",-1,"2020"
2020-08-12,"21:45:52","aus",78352,"2020-08-12",-1,"2020"
