"Datum","Uhrzeit","Event","EventSec","pseudodate","EventC","Year"
2018-04-09,"04:19:40","ein",15580,"2018-04-08",1,"2018"
2018-04-09,"04:22:18","ein",15738,"2018-04-08",1,"2018"
2018-04-09,"04:25:52","aus",15952,"2018-04-08",-1,"2018"
2018-04-09,"04:38:39","ein",16719,"2018-04-08",1,"2018"
2018-04-09,"04:48:36","ein",17316,"2018-04-08",1,"2018"
2018-04-09,"04:52:38","ein",17558,"2018-04-08",1,"2018"
2018-04-09,"05:32:08","aus",19928,"2018-04-08",-1,"2018"
2018-04-09,"20:04:29","ein",72269,"2018-04-09",1,"2018"
2018-04-09,"20:09:56","aus",72596,"2018-04-09",-1,"2018"
2018-04-09,"20:26:56","aus",73616,"2018-04-09",-1,"2018"
2018-04-09,"20:26:57","aus",73617,"2018-04-09",-1,"2018"
2018-04-09,"20:30:24","aus",73824,"2018-04-09",-1,"2018"
2018-04-09,"20:41:08","aus",74468,"2018-04-09",-1,"2018"
2018-04-09,"20:41:11","aus",74471,"2018-04-09",-1,"2018"
2018-04-09,"20:41:15","aus",74475,"2018-04-09",-1,"2018"
2018-04-09,"20:41:43","aus",74503,"2018-04-09",-1,"2018"
2018-04-09,"20:50:27","aus",75027,"2018-04-09",-1,"2018"
2018-04-09,"20:52:10","aus",75130,"2018-04-09",-1,"2018"
2018-04-09,"20:52:25","aus",75145,"2018-04-09",-1,"2018"
2018-04-09,"20:52:38","ein",75158,"2018-04-09",1,"2018"
2018-04-09,"20:52:48","ein",75168,"2018-04-09",1,"2018"
2018-04-09,"20:52:51","aus",75171,"2018-04-09",-1,"2018"
2018-04-09,"20:52:51","aus",75171,"2018-04-09",-1,"2018"
2018-04-09,"20:53:48","ein",75228,"2018-04-09",1,"2018"
2018-04-09,"20:58:55","aus",75535,"2018-04-09",-1,"2018"
2018-04-09,"20:59:34","aus",75574,"2018-04-09",-1,"2018"
2018-04-09,"21:17:46","ein",76666,"2018-04-09",1,"2018"
2018-04-09,"21:20:27","ein",76827,"2018-04-09",1,"2018"
2018-04-09,"21:20:43","aus",76843,"2018-04-09",-1,"2018"
2018-04-09,"21:20:52","aus",76852,"2018-04-09",-1,"2018"
2018-04-09,"21:22:38","aus",76958,"2018-04-09",-1,"2018"
2018-04-09,"22:32:35","ein",81155,"2018-04-09",1,"2018"
2018-04-09,"22:33:08","aus",81188,"2018-04-09",-1,"2018"
2018-04-10,"00:22:58","aus",1378,"2018-04-09",-1,"2018"
2018-04-10,"00:58:45","ein",3525,"2018-04-09",1,"2018"
2018-04-10,"01:04:30","aus",3870,"2018-04-09",-1,"2018"
2018-04-10,"02:48:48","ein",10128,"2018-04-09",1,"2018"
2018-04-10,"03:46:21","ein",13581,"2018-04-09",1,"2018"
2018-04-10,"04:00:08","aus",14408,"2018-04-09",-1,"2018"
2018-04-10,"04:06:49","ein",14809,"2018-04-09",1,"2018"
2018-04-10,"04:07:57","aus",14877,"2018-04-09",-1,"2018"
2018-04-10,"05:01:40","ein",18100,"2018-04-09",1,"2018"
2018-04-10,"05:08:04","aus",18484,"2018-04-09",-1,"2018"
2018-04-10,"05:12:53","aus",18773,"2018-04-09",-1,"2018"
2018-04-10,"05:24:27","aus",19467,"2018-04-09",-1,"2018"
2018-04-10,"05:25:09","ein",19509,"2018-04-09",1,"2018"
2018-04-10,"05:25:13","aus",19513,"2018-04-09",-1,"2018"
2018-04-10,"05:25:57","ein",19557,"2018-04-09",1,"2018"
2018-04-10,"05:31:25","aus",19885,"2018-04-09",-1,"2018"
2018-04-10,"19:10:44","aus",69044,"2018-04-10",-1,"2018"
2018-04-10,"19:11:31","ein",69091,"2018-04-10",1,"2018"
2018-04-10,"19:11:39","aus",69099,"2018-04-10",-1,"2018"
2018-04-10,"19:13:44","ein",69224,"2018-04-10",1,"2018"
2018-04-10,"19:42:47","ein",70967,"2018-04-10",1,"2018"
2018-04-10,"20:26:13","ein",73573,"2018-04-10",1,"2018"
2018-04-10,"20:26:24","aus",73584,"2018-04-10",-1,"2018"
2018-04-10,"20:27:22","ein",73642,"2018-04-10",1,"2018"
2018-04-10,"20:44:29","aus",74669,"2018-04-10",-1,"2018"
2018-04-10,"20:44:39","ein",74679,"2018-04-10",1,"2018"
2018-04-10,"20:54:05","aus",75245,"2018-04-10",-1,"2018"
2018-04-10,"20:54:09","ein",75249,"2018-04-10",1,"2018"
2018-04-10,"21:00:28","ein",75628,"2018-04-10",1,"2018"
2018-04-10,"21:17:33","ein",76653,"2018-04-10",1,"2018"
2018-04-10,"21:27:19","aus",77239,"2018-04-10",-1,"2018"
2018-04-10,"21:27:37","ein",77257,"2018-04-10",1,"2018"
2018-04-10,"21:27:38","ein",77258,"2018-04-10",1,"2018"
2018-04-10,"21:28:10","aus",77290,"2018-04-10",-1,"2018"
2018-04-10,"21:28:43","ein",77323,"2018-04-10",1,"2018"
2018-04-10,"21:28:44","aus",77324,"2018-04-10",-1,"2018"
2018-04-10,"21:28:48","ein",77328,"2018-04-10",1,"2018"
2018-04-10,"21:28:49","aus",77329,"2018-04-10",-1,"2018"
2018-04-10,"21:29:03","ein",77343,"2018-04-10",1,"2018"
2018-04-10,"21:29:04","aus",77344,"2018-04-10",-1,"2018"
2018-04-10,"21:29:05","ein",77345,"2018-04-10",1,"2018"
2018-04-10,"21:29:09","aus",77349,"2018-04-10",-1,"2018"
2018-04-10,"21:29:25","ein",77365,"2018-04-10",1,"2018"
2018-04-10,"21:29:31","aus",77371,"2018-04-10",-1,"2018"
2018-04-10,"21:29:35","ein",77375,"2018-04-10",1,"2018"
2018-04-10,"22:11:32","aus",79892,"2018-04-10",-1,"2018"
2018-04-11,"00:41:49","ein",2509,"2018-04-10",1,"2018"
2018-04-11,"01:19:12","aus",4752,"2018-04-10",-1,"2018"
2018-04-11,"03:44:41","ein",13481,"2018-04-10",1,"2018"
2018-04-11,"20:36:48","aus",74208,"2018-04-11",-1,"2018"
2018-04-11,"20:36:48","aus",74208,"2018-04-11",-1,"2018"
2018-04-11,"20:36:48","ein",74208,"2018-04-11",1,"2018"
2018-04-11,"20:40:03","aus",74403,"2018-04-11",-1,"2018"
2018-04-11,"20:52:30","aus",75150,"2018-04-11",-1,"2018"
2018-04-11,"20:52:31","ein",75151,"2018-04-11",1,"2018"
2018-04-11,"20:52:36","aus",75156,"2018-04-11",-1,"2018"
2018-04-11,"21:00:36","ein",75636,"2018-04-11",1,"2018"
2018-04-11,"21:16:23","aus",76583,"2018-04-11",-1,"2018"
2018-04-11,"21:16:24","aus",76584,"2018-04-11",-1,"2018"
2018-04-11,"21:17:29","ein",76649,"2018-04-11",1,"2018"
2018-04-11,"21:35:59","aus",77759,"2018-04-11",-1,"2018"
2018-04-11,"21:40:47","ein",78047,"2018-04-11",1,"2018"
2018-04-11,"21:43:24","aus",78204,"2018-04-11",-1,"2018"
2018-04-11,"21:50:32","aus",78632,"2018-04-11",-1,"2018"
2018-04-11,"21:52:19","aus",78739,"2018-04-11",-1,"2018"
2018-04-11,"21:52:41","aus",78761,"2018-04-11",-1,"2018"
2018-04-12,"00:44:29","ein",2669,"2018-04-11",1,"2018"
2018-04-12,"02:56:49","aus",10609,"2018-04-11",-1,"2018"
2018-04-12,"03:07:58","ein",11278,"2018-04-11",1,"2018"
2018-04-12,"03:10:04","aus",11404,"2018-04-11",-1,"2018"
2018-04-12,"20:27:42","ein",73662,"2018-04-12",1,"2018"
2018-04-12,"20:35:11","aus",74111,"2018-04-12",-1,"2018"
2018-04-12,"20:46:33","aus",74793,"2018-04-12",-1,"2018"
2018-04-12,"20:47:04","aus",74824,"2018-04-12",-1,"2018"
2018-04-12,"20:54:36","aus",75276,"2018-04-12",-1,"2018"
2018-04-12,"21:22:40","aus",76960,"2018-04-12",-1,"2018"
2018-04-12,"22:07:41","ein",79661,"2018-04-12",1,"2018"
2018-04-12,"22:10:47","ein",79847,"2018-04-12",1,"2018"
2018-04-12,"22:49:37","aus",82177,"2018-04-12",-1,"2018"
2018-04-12,"22:58:54","ein",82734,"2018-04-12",1,"2018"
2018-04-12,"23:21:50","aus",84110,"2018-04-12",-1,"2018"
2018-04-12,"23:43:59","aus",85439,"2018-04-12",-1,"2018"
2018-04-13,"00:26:36","aus",1596,"2018-04-12",-1,"2018"
2018-04-13,"03:21:15","ein",12075,"2018-04-12",1,"2018"
2018-04-13,"03:22:30","aus",12150,"2018-04-12",-1,"2018"
2018-04-13,"03:34:02","ein",12842,"2018-04-12",1,"2018"
2018-04-13,"04:34:01","ein",16441,"2018-04-12",1,"2018"
2018-04-13,"04:34:42","aus",16482,"2018-04-12",-1,"2018"
2018-04-13,"04:35:43","ein",16543,"2018-04-12",1,"2018"
2018-04-13,"04:39:40","aus",16780,"2018-04-12",-1,"2018"
2018-04-13,"04:49:43","aus",17383,"2018-04-12",-1,"2018"
2018-04-13,"04:50:38","ein",17438,"2018-04-12",1,"2018"
2018-04-13,"20:16:48","ein",73008,"2018-04-13",1,"2018"
2018-04-13,"20:23:22","aus",73402,"2018-04-13",-1,"2018"
2018-04-13,"20:26:29","aus",73589,"2018-04-13",-1,"2018"
2018-04-13,"20:51:17","ein",75077,"2018-04-13",1,"2018"
2018-04-13,"21:04:37","aus",75877,"2018-04-13",-1,"2018"
2018-04-13,"21:08:37","ein",76117,"2018-04-13",1,"2018"
2018-04-13,"21:15:37","aus",76537,"2018-04-13",-1,"2018"
2018-04-13,"22:30:26","aus",81026,"2018-04-13",-1,"2018"
2018-04-13,"22:56:14","aus",82574,"2018-04-13",-1,"2018"
2018-04-13,"23:35:11","ein",84911,"2018-04-13",1,"2018"
2018-04-14,"00:07:43","ein",463,"2018-04-13",1,"2018"
2018-04-14,"00:55:28","aus",3328,"2018-04-13",-1,"2018"
2018-04-14,"04:40:07","ein",16807,"2018-04-13",1,"2018"
2018-04-14,"04:40:28","aus",16828,"2018-04-13",-1,"2018"
2018-04-14,"20:24:06","aus",73446,"2018-04-14",-1,"2018"
2018-04-14,"20:47:07","aus",74827,"2018-04-14",-1,"2018"
2018-04-14,"20:54:26","ein",75266,"2018-04-14",1,"2018"
2018-04-14,"21:00:05","ein",75605,"2018-04-14",1,"2018"
2018-04-14,"21:05:47","aus",75947,"2018-04-14",-1,"2018"
2018-04-14,"21:08:57","aus",76137,"2018-04-14",-1,"2018"
2018-04-14,"21:11:06","ein",76266,"2018-04-14",1,"2018"
2018-04-14,"21:28:09","aus",77289,"2018-04-14",-1,"2018"
2018-04-14,"21:41:16","ein",78076,"2018-04-14",1,"2018"
2018-04-14,"21:50:29","aus",78629,"2018-04-14",-1,"2018"
2018-04-14,"22:13:12","aus",79992,"2018-04-14",-1,"2018"
2018-04-14,"22:13:12","aus",79992,"2018-04-14",-1,"2018"
2018-04-14,"23:26:26","aus",84386,"2018-04-14",-1,"2018"
2018-04-15,"01:25:39","ein",5139,"2018-04-14",1,"2018"
2018-04-15,"02:13:15","ein",7995,"2018-04-14",1,"2018"
2018-04-15,"02:40:35","aus",9635,"2018-04-14",-1,"2018"
2018-04-15,"02:41:58","ein",9718,"2018-04-14",1,"2018"
2018-04-15,"03:49:11","ein",13751,"2018-04-14",1,"2018"
2018-04-15,"04:06:14","ein",14774,"2018-04-14",1,"2018"
2018-04-15,"04:06:59","aus",14819,"2018-04-14",-1,"2018"
2018-04-15,"07:13:43","ein",26023,"2018-04-14",1,"2018"
2018-04-15,"20:24:27","ein",73467,"2018-04-15",1,"2018"
2018-04-15,"20:34:47","aus",74087,"2018-04-15",-1,"2018"
2018-04-15,"20:51:47","aus",75107,"2018-04-15",-1,"2018"
2018-04-15,"21:24:22","aus",77062,"2018-04-15",-1,"2018"
2018-04-15,"21:27:09","aus",77229,"2018-04-15",-1,"2018"
2018-04-15,"23:02:55","aus",82975,"2018-04-15",-1,"2018"
2018-04-16,"00:27:41","aus",1661,"2018-04-15",-1,"2018"
2018-04-16,"00:56:09","ein",3369,"2018-04-15",1,"2018"
2018-04-16,"01:14:47","aus",4487,"2018-04-15",-1,"2018"
2018-04-16,"01:49:04","ein",6544,"2018-04-15",1,"2018"
2018-04-16,"02:11:57","aus",7917,"2018-04-15",-1,"2018"
2018-04-16,"02:11:57","aus",7917,"2018-04-15",-1,"2018"
2018-04-16,"02:11:58","aus",7918,"2018-04-15",-1,"2018"
2018-04-16,"02:11:59","aus",7919,"2018-04-15",-1,"2018"
2018-04-16,"02:11:59","ein",7919,"2018-04-15",1,"2018"
2018-04-16,"03:43:31","ein",13411,"2018-04-15",1,"2018"
2018-04-16,"03:52:20","aus",13940,"2018-04-15",-1,"2018"
2018-04-16,"03:54:04","ein",14044,"2018-04-15",1,"2018"
2018-04-16,"04:16:20","ein",15380,"2018-04-15",1,"2018"
2018-04-16,"04:24:23","aus",15863,"2018-04-15",-1,"2018"
2018-04-16,"04:49:52","ein",17392,"2018-04-15",1,"2018"
2018-04-16,"04:55:26","ein",17726,"2018-04-15",1,"2018"
2018-04-16,"05:20:40","aus",19240,"2018-04-15",-1,"2018"
2018-04-16,"20:10:05","ein",72605,"2018-04-16",1,"2018"
2018-04-16,"20:20:25","aus",73225,"2018-04-16",-1,"2018"
2018-04-16,"20:34:49","ein",74089,"2018-04-16",1,"2018"
2018-04-16,"20:35:54","aus",74154,"2018-04-16",-1,"2018"
2018-04-16,"20:38:52","aus",74332,"2018-04-16",-1,"2018"
2018-04-16,"20:45:32","aus",74732,"2018-04-16",-1,"2018"
2018-04-16,"20:57:44","aus",75464,"2018-04-16",-1,"2018"
2018-04-16,"21:03:15","ein",75795,"2018-04-16",1,"2018"
2018-04-16,"21:04:42","aus",75882,"2018-04-16",-1,"2018"
2018-04-16,"21:13:12","ein",76392,"2018-04-16",1,"2018"
2018-04-16,"21:13:16","aus",76396,"2018-04-16",-1,"2018"
2018-04-16,"21:16:31","ein",76591,"2018-04-16",1,"2018"
2018-04-16,"21:17:57","ein",76677,"2018-04-16",1,"2018"
2018-04-16,"21:19:17","aus",76757,"2018-04-16",-1,"2018"
2018-04-16,"21:22:34","aus",76954,"2018-04-16",-1,"2018"
2018-04-16,"21:22:51","ein",76971,"2018-04-16",1,"2018"
2018-04-16,"21:23:34","ein",77014,"2018-04-16",1,"2018"
2018-04-16,"21:23:51","aus",77031,"2018-04-16",-1,"2018"
2018-04-16,"21:25:08","aus",77108,"2018-04-16",-1,"2018"
2018-04-16,"21:35:32","aus",77732,"2018-04-16",-1,"2018"
2018-04-17,"00:49:04","ein",2944,"2018-04-16",1,"2018"
2018-04-17,"00:56:42","ein",3402,"2018-04-16",1,"2018"
2018-04-17,"01:45:21","aus",6321,"2018-04-16",-1,"2018"
2018-04-17,"02:14:45","aus",8085,"2018-04-16",-1,"2018"
2018-04-17,"02:55:52","ein",10552,"2018-04-16",1,"2018"
2018-04-17,"02:56:20","ein",10580,"2018-04-16",1,"2018"
2018-04-17,"03:03:16","ein",10996,"2018-04-16",1,"2018"
2018-04-17,"03:03:23","aus",11003,"2018-04-16",-1,"2018"
2018-04-17,"03:15:56","aus",11756,"2018-04-16",-1,"2018"
2018-04-17,"03:17:14","ein",11834,"2018-04-16",1,"2018"
2018-04-17,"03:29:54","aus",12594,"2018-04-16",-1,"2018"
2018-04-17,"03:36:37","ein",12997,"2018-04-16",1,"2018"
2018-04-17,"03:47:53","aus",13673,"2018-04-16",-1,"2018"
2018-04-17,"03:56:10","aus",14170,"2018-04-16",-1,"2018"
2018-04-17,"20:35:11","ein",74111,"2018-04-17",1,"2018"
2018-04-17,"20:40:55","aus",74455,"2018-04-17",-1,"2018"
2018-04-17,"20:53:07","aus",75187,"2018-04-17",-1,"2018"
2018-04-17,"21:33:21","ein",77601,"2018-04-17",1,"2018"
2018-04-17,"21:33:44","aus",77624,"2018-04-17",-1,"2018"
2018-04-17,"21:34:12","aus",77652,"2018-04-17",-1,"2018"
2018-04-17,"23:04:55","ein",83095,"2018-04-17",1,"2018"
2018-04-17,"23:05:37","aus",83137,"2018-04-17",-1,"2018"
2018-04-17,"23:23:30","ein",84210,"2018-04-17",1,"2018"
2018-04-17,"23:26:50","ein",84410,"2018-04-17",1,"2018"
2018-04-17,"23:27:42","aus",84462,"2018-04-17",-1,"2018"
2018-04-18,"00:13:33","ein",813,"2018-04-17",1,"2018"
2018-04-18,"00:22:13","aus",1333,"2018-04-17",-1,"2018"
2018-04-18,"00:25:29","ein",1529,"2018-04-17",1,"2018"
2018-04-18,"00:55:25","aus",3325,"2018-04-17",-1,"2018"
2018-04-18,"01:44:05","ein",6245,"2018-04-17",1,"2018"
2018-04-18,"01:52:05","aus",6725,"2018-04-17",-1,"2018"
2018-04-18,"01:55:52","aus",6952,"2018-04-17",-1,"2018"
2018-04-18,"01:55:52","aus",6952,"2018-04-17",-1,"2018"
2018-04-18,"03:40:43","ein",13243,"2018-04-17",1,"2018"
2018-04-18,"04:21:54","ein",15714,"2018-04-17",1,"2018"
2018-04-18,"04:40:56","aus",16856,"2018-04-17",-1,"2018"
2018-04-18,"04:45:54","aus",17154,"2018-04-17",-1,"2018"
2018-04-18,"20:53:49","ein",75229,"2018-04-18",1,"2018"
2018-04-18,"21:02:21","aus",75741,"2018-04-18",-1,"2018"
2018-04-18,"21:07:51","ein",76071,"2018-04-18",1,"2018"
2018-04-18,"21:21:42","aus",76902,"2018-04-18",-1,"2018"
2018-04-18,"21:29:46","ein",77386,"2018-04-18",1,"2018"
2018-04-18,"21:46:15","aus",78375,"2018-04-18",-1,"2018"
2018-04-19,"00:51:41","ein",3101,"2018-04-18",1,"2018"
2018-04-19,"01:06:12","aus",3972,"2018-04-18",-1,"2018"
2018-04-19,"04:27:06","ein",16026,"2018-04-18",1,"2018"
2018-04-19,"04:35:34","aus",16534,"2018-04-18",-1,"2018"
2018-04-19,"20:49:21","aus",74961,"2018-04-19",-1,"2018"
2018-04-19,"20:49:21","aus",74961,"2018-04-19",-1,"2018"
2018-04-19,"20:49:21","ein",74961,"2018-04-19",1,"2018"
2018-04-19,"21:20:31","ein",76831,"2018-04-19",1,"2018"
2018-04-19,"21:41:19","aus",78079,"2018-04-19",-1,"2018"
2018-04-20,"03:01:19","ein",10879,"2018-04-19",1,"2018"
2018-04-20,"03:18:58","ein",11938,"2018-04-19",1,"2018"
2018-04-20,"03:48:33","aus",13713,"2018-04-19",-1,"2018"
2018-04-20,"21:14:46","aus",76486,"2018-04-20",-1,"2018"
2018-04-20,"21:45:34","aus",78334,"2018-04-20",-1,"2018"
2018-04-20,"21:45:34","ein",78334,"2018-04-20",1,"2018"
2018-04-20,"21:45:34","ein",78334,"2018-04-20",1,"2018"
2018-04-20,"21:45:40","aus",78340,"2018-04-20",-1,"2018"
2018-04-20,"21:47:25","aus",78445,"2018-04-20",-1,"2018"
2018-04-20,"21:47:26","ein",78446,"2018-04-20",1,"2018"
2018-04-20,"21:57:46","aus",79066,"2018-04-20",-1,"2018"
2018-04-20,"21:58:22","aus",79102,"2018-04-20",-1,"2018"
2018-04-20,"21:58:46","ein",79126,"2018-04-20",1,"2018"
2018-04-20,"22:59:04","aus",82744,"2018-04-20",-1,"2018"
2018-04-20,"23:38:33","aus",85113,"2018-04-20",-1,"2018"
2018-04-21,"03:46:09","ein",13569,"2018-04-20",1,"2018"
2018-04-21,"20:57:57","aus",75477,"2018-04-21",-1,"2018"
2018-04-21,"20:58:07","aus",75487,"2018-04-21",-1,"2018"
2018-04-21,"20:58:07","ein",75487,"2018-04-21",1,"2018"
2018-04-21,"20:58:51","aus",75531,"2018-04-21",-1,"2018"
2018-04-21,"21:10:13","ein",76213,"2018-04-21",1,"2018"
2018-04-21,"21:27:25","aus",77245,"2018-04-21",-1,"2018"
2018-04-21,"23:24:42","ein",84282,"2018-04-21",1,"2018"
2018-04-22,"01:20:08","aus",4808,"2018-04-21",-1,"2018"
2018-04-22,"22:53:44","ein",82424,"2018-04-22",1,"2018"
2018-04-23,"00:41:13","aus",2473,"2018-04-22",-1,"2018"
2018-04-23,"22:49:52","ein",82192,"2018-04-23",1,"2018"
2018-04-24,"00:46:35","aus",2795,"2018-04-23",-1,"2018"
2018-04-24,"09:48:19","ein",35299,"2018-04-23",1,"2018"
2018-04-24,"09:48:46","aus",35326,"2018-04-23",-1,"2018"
2018-04-24,"09:48:50","ein",35330,"2018-04-23",1,"2018"
2018-04-24,"09:48:54","aus",35334,"2018-04-23",-1,"2018"
2018-04-24,"22:44:28","ein",81868,"2018-04-24",1,"2018"
2018-04-24,"22:53:19","ein",82399,"2018-04-24",1,"2018"
2018-04-25,"00:17:08","aus",1028,"2018-04-24",-1,"2018"
2018-04-25,"00:48:47","aus",2927,"2018-04-24",-1,"2018"
2018-04-25,"01:12:22","ein",4342,"2018-04-24",1,"2018"
2018-04-25,"20:43:08","aus",74588,"2018-04-25",-1,"2018"
2018-04-25,"20:43:08","ein",74588,"2018-04-25",1,"2018"
2018-04-25,"20:43:23","aus",74603,"2018-04-25",-1,"2018"
2018-04-25,"20:43:46","ein",74626,"2018-04-25",1,"2018"
2018-04-25,"21:02:38","aus",75758,"2018-04-25",-1,"2018"
2018-04-25,"21:02:40","ein",75760,"2018-04-25",1,"2018"
2018-04-25,"21:03:15","aus",75795,"2018-04-25",-1,"2018"
2018-04-25,"21:27:41","aus",77261,"2018-04-25",-1,"2018"
2018-04-25,"22:52:05","ein",82325,"2018-04-25",1,"2018"
2018-04-25,"23:01:29","ein",82889,"2018-04-25",1,"2018"
2018-04-25,"23:53:12","aus",85992,"2018-04-25",-1,"2018"
2018-04-25,"23:53:31","ein",86011,"2018-04-25",1,"2018"
2018-04-26,"00:25:42","aus",1542,"2018-04-25",-1,"2018"
2018-04-26,"00:55:14","aus",3314,"2018-04-25",-1,"2018"
2018-04-26,"22:46:24","ein",81984,"2018-04-26",1,"2018"
2018-04-26,"22:46:48","ein",82008,"2018-04-26",1,"2018"
2018-04-27,"00:06:40","aus",400,"2018-04-26",-1,"2018"
2018-04-27,"01:11:10","aus",4270,"2018-04-26",-1,"2018"
2018-04-28,"03:07:01","ein",11221,"2018-04-27",1,"2018"
2018-04-28,"03:07:35","ein",11255,"2018-04-27",1,"2018"
2018-04-28,"21:18:54","aus",76734,"2018-04-28",-1,"2018"
2018-04-28,"21:18:54","aus",76734,"2018-04-28",-1,"2018"
2018-04-28,"23:00:29","ein",82829,"2018-04-28",1,"2018"
2018-04-29,"01:15:44","aus",4544,"2018-04-28",-1,"2018"
2018-04-29,"01:20:31","ein",4831,"2018-04-28",1,"2018"
2018-04-29,"01:50:21","ein",6621,"2018-04-28",1,"2018"
2018-04-29,"03:20:05","aus",12005,"2018-04-28",-1,"2018"
2018-04-29,"03:20:24","aus",12024,"2018-04-28",-1,"2018"
2018-04-29,"03:38:16","aus",13096,"2018-04-28",-1,"2018"
2018-04-29,"03:39:20","ein",13160,"2018-04-28",1,"2018"
2018-04-29,"21:20:28","aus",76828,"2018-04-29",-1,"2018"
2018-04-30,"23:08:55","ein",83335,"2018-04-30",1,"2018"
2018-05-01,"00:31:54","ein",1914,"2018-04-30",1,"2018"
2018-05-01,"01:18:59","ein",4739,"2018-04-30",1,"2018"
2018-05-01,"01:19:58","aus",4798,"2018-04-30",-1,"2018"
2018-05-01,"01:19:58","aus",4798,"2018-04-30",-1,"2018"
2018-05-01,"01:27:58","ein",5278,"2018-04-30",1,"2018"
2018-05-01,"01:31:13","aus",5473,"2018-04-30",-1,"2018"
2018-05-01,"01:33:18","ein",5598,"2018-04-30",1,"2018"
2018-05-01,"01:44:11","aus",6251,"2018-04-30",-1,"2018"
2018-05-01,"02:37:39","aus",9459,"2018-04-30",-1,"2018"
2018-05-03,"23:15:40","ein",83740,"2018-05-03",1,"2018"
2018-05-03,"23:29:26","ein",84566,"2018-05-03",1,"2018"
2018-05-04,"00:00:31","aus",31,"2018-05-03",-1,"2018"
2018-05-04,"00:01:30","ein",90,"2018-05-03",1,"2018"
2018-05-04,"00:19:15","aus",1155,"2018-05-03",-1,"2018"
2018-05-04,"01:15:11","ein",4511,"2018-05-03",1,"2018"
2018-05-04,"01:23:47","aus",5027,"2018-05-03",-1,"2018"
2018-05-04,"01:32:12","aus",5532,"2018-05-03",-1,"2018"
2018-05-04,"02:13:42","ein",8022,"2018-05-03",1,"2018"
2018-05-04,"21:48:55","aus",78535,"2018-05-04",-1,"2018"
2018-05-05,"00:14:43","ein",883,"2018-05-04",1,"2018"
2018-05-05,"00:26:47","ein",1607,"2018-05-04",1,"2018"
2018-05-05,"01:42:41","aus",6161,"2018-05-04",-1,"2018"
2018-05-05,"02:58:37","aus",10717,"2018-05-04",-1,"2018"
2018-05-06,"00:14:56","ein",896,"2018-05-05",1,"2018"
2018-05-06,"00:34:45","ein",2085,"2018-05-05",1,"2018"
2018-05-06,"01:10:09","ein",4209,"2018-05-05",1,"2018"
2018-05-06,"01:12:09","ein",4329,"2018-05-05",1,"2018"
2018-05-06,"01:22:39","ein",4959,"2018-05-05",1,"2018"
2018-05-06,"01:26:21","ein",5181,"2018-05-05",1,"2018"
2018-05-06,"01:33:14","aus",5594,"2018-05-05",-1,"2018"
2018-05-06,"01:35:07","aus",5707,"2018-05-05",-1,"2018"
2018-05-06,"01:40:40","ein",6040,"2018-05-05",1,"2018"
2018-05-06,"02:04:02","ein",7442,"2018-05-05",1,"2018"
2018-05-06,"02:05:52","ein",7552,"2018-05-05",1,"2018"
2018-05-06,"02:06:59","aus",7619,"2018-05-05",-1,"2018"
2018-05-06,"02:12:48","aus",7968,"2018-05-05",-1,"2018"
2018-05-06,"02:19:18","ein",8358,"2018-05-05",1,"2018"
2018-05-06,"02:19:33","aus",8373,"2018-05-05",-1,"2018"
2018-05-06,"02:35:53","ein",9353,"2018-05-05",1,"2018"
2018-05-06,"02:42:54","ein",9774,"2018-05-05",1,"2018"
2018-05-06,"02:46:42","aus",10002,"2018-05-05",-1,"2018"
2018-05-06,"02:54:02","ein",10442,"2018-05-05",1,"2018"
2018-05-06,"03:02:05","aus",10925,"2018-05-05",-1,"2018"
2018-05-06,"03:13:08","aus",11588,"2018-05-05",-1,"2018"
2018-05-06,"03:13:54","ein",11634,"2018-05-05",1,"2018"
2018-05-06,"03:15:11","aus",11711,"2018-05-05",-1,"2018"
2018-05-06,"03:16:31","aus",11791,"2018-05-05",-1,"2018"
2018-05-06,"04:05:53","aus",14753,"2018-05-05",-1,"2018"
2018-05-06,"04:10:58","aus",15058,"2018-05-05",-1,"2018"
2018-05-06,"21:28:46","aus",77326,"2018-05-06",-1,"2018"
2018-05-06,"21:44:12","aus",78252,"2018-05-06",-1,"2018"
2018-05-06,"23:58:10","ein",86290,"2018-05-06",1,"2018"
2018-05-06,"23:58:13","ein",86293,"2018-05-06",1,"2018"
2018-05-07,"00:20:52","ein",1252,"2018-05-06",1,"2018"
2018-05-07,"00:23:14","aus",1394,"2018-05-06",-1,"2018"
2018-05-07,"00:24:06","ein",1446,"2018-05-06",1,"2018"
2018-05-07,"00:24:38","aus",1478,"2018-05-06",-1,"2018"
2018-05-07,"00:25:12","ein",1512,"2018-05-06",1,"2018"
2018-05-07,"00:32:31","aus",1951,"2018-05-06",-1,"2018"
2018-05-07,"01:01:34","ein",3694,"2018-05-06",1,"2018"
2018-05-07,"01:06:01","aus",3961,"2018-05-06",-1,"2018"
2018-05-07,"01:27:41","aus",5261,"2018-05-06",-1,"2018"
2018-05-07,"01:27:41","aus",5261,"2018-05-06",-1,"2018"
2018-05-07,"01:33:45","ein",5625,"2018-05-06",1,"2018"
2018-05-07,"01:33:45","ein",5625,"2018-05-06",1,"2018"
2018-05-07,"01:35:03","ein",5703,"2018-05-06",1,"2018"
2018-05-07,"01:42:41","aus",6161,"2018-05-06",-1,"2018"
2018-05-07,"01:46:49","aus",6409,"2018-05-06",-1,"2018"
2018-05-07,"02:22:09","ein",8529,"2018-05-06",1,"2018"
