"Video.file","Date","Time","Event","EventC","VideoC","Notes","X","Innerloop","Accuracy","Week","Site","Date_auto","Time_auto","TimeofYear","pseudodate","pseudoday"
"snip_2020_08_15_05_46_01_in.mp4","15.8.2020","4:46:06","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","4:46:06",14,"14/08/2020",13
"","15.8.2020","5:59:50","LS1 Ausflug",NA,NA,NA,NA,NA,NA,"A3","Anklam","15.8.2020","5:59:50",14,"14/08/2020",13
"","15.8.2020","6:08:00","LS1 Einflug",NA,NA,NA,NA,NA,NA,"A3","Anklam","15.8.2020","6:08:00",14,"14/08/2020",13
"","15.8.2020","7:10:21","LS1 Einflug",NA,NA,NA,NA,NA,NA,"A3","Anklam","15.8.2020","7:10:21",14,"14/08/2020",13
"snip_2020_08_15_20_56_34_out.mp4","15.8.2020","19:56:43","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","19:56:43",14,"15/08/2020",14
"snip_2020_08_15_20_57_42_in.mp4","15.8.2020","19:57:51","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","19:57:51",14,"15/08/2020",14
"snip_2020_08_15_20_57_48_in.mp4","15.8.2020","19:57:57","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","19:57:57",14,"15/08/2020",14
"snip_2020_08_15_21_05_52_out.mp4","15.8.2020","20:06:01","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:06:01",14,"15/08/2020",14
"snip_2020_08_15_21_06_04_out.mp4","15.8.2020","20:06:13","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:06:13",14,"15/08/2020",14
"snip_2020_08_15_21_07_14_in.mp4","15.8.2020","20:07:23","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:07:23",14,"15/08/2020",14
"snip_2020_08_15_21_09_11_in.mp4","15.8.2020","20:09:20","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:09:20",14,"15/08/2020",14
"snip_2020_08_15_21_09_51_out.mp4","15.8.2020","20:09:59","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:09:59",14,"15/08/2020",14
"snip_2020_08_15_21_22_36_out.mp4","15.8.2020","20:22:44","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:22:44",14,"15/08/2020",14
"snip_2020_08_15_21_29_20_out.mp4","15.8.2020","20:29:29","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:29:29",14,"15/08/2020",14
"snip_2020_08_15_21_30_00_out.mp4","15.8.2020","20:30:09","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:30:09",14,"15/08/2020",14
"snip_2020_08_15_21_30_03_out.mp4","15.8.2020","20:30:12","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:30:12",14,"15/08/2020",14
"snip_2020_08_15_21_34_56_out.mp4","15.8.2020","20:35:05","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:35:05",14,"15/08/2020",14
"","15.8.2020","20:35:05","LS1 Ausflug",-1,0,NA,NA,0,0,"A3","Anklam","15.8.2020","20:35:05",14,"15/08/2020",14
"snip_2020_08_15_21_36_03_in.mp4","15.8.2020","20:36:13","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:36:13",14,"15/08/2020",14
"snip_2020_08_15_21_42_10_out.mp4","15.8.2020","20:42:20","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:42:20",14,"15/08/2020",14
"snip_2020_08_15_21_45_16_out.mp4","15.8.2020","20:45:26","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:45:26",14,"15/08/2020",14
"snip_2020_08_15_21_46_27_out.mp4","15.8.2020","20:46:37","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:46:37",14,"15/08/2020",14
"snip_2020_08_15_21_47_10_in.mp4","15.8.2020","20:47:20","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:47:20",14,"15/08/2020",14
"snip_2020_08_15_21_48_12_in.mp4","15.8.2020","20:48:22","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:48:22",14,"15/08/2020",14
"snip_2020_08_15_21_50_10_out.mp4","15.8.2020","20:50:20","LS1 Ausflug",-1,-1,NA,NA,1,1,"A3","Anklam","15.8.2020","20:50:20",14,"15/08/2020",14
"","","","",0,1,NA,NA,1,0,"A3","Anklam","15.8.2020","20:50:20",14,"15/08/2020",14
"snip_2020_08_15_21_51_28_out.mp4","15.8.2020","20:51:38","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:51:38",14,"15/08/2020",14
"snip_2020_08_15_21_52_53_out.mp4","15.8.2020","20:53:03","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:53:03",14,"15/08/2020",14
"snip_2020_08_15_21_53_44_out.mp4","15.8.2020","20:53:54","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:53:54",14,"15/08/2020",14
"snip_2020_08_15_21_54_21_out.mp4","15.8.2020","20:54:31","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:54:31",14,"15/08/2020",14
"snip_2020_08_15_21_54_50_in.mp4","15.8.2020","20:55:00","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:55:00",14,"15/08/2020",14
"snip_2020_08_15_21_55_28_out.mp4","15.8.2020","20:55:37","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:55:37",14,"15/08/2020",14
"snip_2020_08_15_21_55_47_in.mp4","15.8.2020","20:55:57","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:55:57",14,"15/08/2020",14
"snip_2020_08_15_21_59_48_out.mp4","15.8.2020","20:59:58","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","20:59:58",14,"15/08/2020",14
"snip_2020_08_15_22_00_13_in.mp4","15.8.2020","21:00:23","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","21:00:23",14,"15/08/2020",14
"snip_2020_08_15_22_03_09_in.mp4","15.8.2020","21:03:19","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","21:03:19",14,"15/08/2020",14
"snip_2020_08_15_22_03_11_out.mp4","15.8.2020","21:03:21","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","21:03:21",14,"15/08/2020",14
"snip_2020_08_15_22_03_14_in.mp4","15.8.2020","21:03:23","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","21:03:23",14,"15/08/2020",14
"snip_2020_08_15_22_07_27_out.mp4","15.8.2020","21:07:37","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","21:07:37",14,"15/08/2020",14
"snip_2020_08_15_22_07_46_out.mp4","15.8.2020","21:07:55","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","21:07:55",14,"15/08/2020",14
"snip_2020_08_15_22_08_07_out.mp4","15.8.2020","21:08:17","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","21:08:17",14,"15/08/2020",14
"snip_2020_08_15_22_08_46_in.mp4","15.8.2020","21:08:56","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","21:08:56",14,"15/08/2020",14
"snip_2020_08_15_22_20_44_out.mp4","15.8.2020","21:20:54","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","21:20:54",14,"15/08/2020",14
"snip_2020_08_15_22_22_31_in.mp4","15.8.2020","21:22:41","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","21:22:41",14,"15/08/2020",14
"snip_2020_08_15_22_23_54_out.mp4","15.8.2020","21:24:04","LS1 Ausflug",-1,-1,NA,NA,1,1,"A3","Anklam","15.8.2020","21:24:04",14,"15/08/2020",14
"","","","",0,1,NA,NA,1,0,"A3","Anklam","15.8.2020","21:24:04",14,"15/08/2020",14
"snip_2020_08_15_22_24_23_out.mp4","15.8.2020","21:24:33","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","21:24:33",14,"15/08/2020",14
"snip_2020_08_15_22_24_53_in.mp4","15.8.2020","21:25:03","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","21:25:03",14,"15/08/2020",14
"","","","",0,-1,NA,NA,0,0,"A3","Anklam","15.8.2020","21:25:03",14,"15/08/2020",14
